TIRF Data File: Project 1320; Run 128
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
126.020	40.19	425.67	0.023	4.018	25.517	25.052	54.83	1161.24	228.50	-679.33	19.35	-9.19	-1.71	-0.34	35.61	61.32	73.23	83.55	80.36	0.019	0.028
126.040	40.22	425.09	0.027	4.024	25.514	25.102	54.70	1118.30	221.30	-682.50	26.64	0.89	-1.64	-0.32	35.59	61.28	73.15	83.37	80.39	0.016	0.026
126.060	40.21	424.50	0.030	4.021	25.515	25.133	54.77	1096.40	219.05	-660.50	18.20	11.03	-1.66	-0.33	35.59	61.23	73.02	83.23	80.37	0.015	0.025
126.080	40.19	424.11	0.026	4.027	25.511	25.142	54.77	1079.54	224.71	-647.67	6.21	6.33	-1.67	-0.35	35.57	61.21	72.88	83.02	80.38	0.015	0.025
126.100	40.18	423.72	0.029	4.023	25.512	25.156	54.77	1067.61	219.95	-659.27	1.94	-3.32	-1.62	-0.33	35.59	61.15	72.75	82.84	80.39	0.014	0.024
126.120	40.18	422.94	0.026	4.016	25.512	25.209	54.77	1036.69	223.43	-675.23	5.32	-10.48	-1.54	-0.33	35.73	61.12	72.61	82.69	80.36	0.012	0.022
126.140	40.23	422.08	0.026	4.023	25.510	25.289	54.70	975.38	229.28	-677.04	12.43	-12.69	-1.44	-0.34	35.65	61.12	72.50	82.49	80.39	0.009	0.019
126.160	40.31	421.30	0.026	4.016	25.506	25.386	54.70	885.16	235.59	-668.59	21.19	-9.52	-1.32	-0.35	35.69	61.09	72.39	82.31	80.34	0.005	0.015
126.180	40.32	420.75	0.026	4.021	25.507	25.428	54.83	815.21	233.42	-654.28	25.29	-2.33	-1.25	-0.36	35.83	61.00	72.26	82.14	80.38	0.003	0.013
126.200	40.29	420.48	0.023	4.018	25.506	25.424	54.77	787.51	215.62	-647.64	17.23	8.89	-1.22	-0.33	35.94	60.96	72.09	81.94	80.34	0.003	0.013
126.220	40.25	420.28	0.026	4.023	25.499	25.409	54.70	759.87	201.46	-628.94	1.36	9.50	-1.21	-0.32	36.06	60.93	71.95	81.75	80.36	0.004	0.014
126.240	40.22	419.97	0.026	4.023	25.493	25.408	54.77	714.23	197.75	-625.91	-3.81	-5.29	-1.14	-0.32	36.16	60.90	71.84	81.50	80.35	0.003	0.014
126.260	40.21	419.62	0.023	4.023	25.485	25.423	54.70	684.43	190.21	-635.63	-2.29	-11.78	-1.08	-0.30	36.22	60.84	71.71	81.31	80.33	0.002	0.013
126.280	40.18	418.95	0.024	4.016	25.481	25.448	54.83	647.73	190.42	-633.59	0.98	-13.64	-1.02	-0.30	36.26	60.83	71.59	81.10	80.36	0.001	0.012
126.300	40.16	418.29	0.020	4.018	25.472	25.474	54.77	568.06	193.27	-638.21	12.88	-15.44	-0.89	-0.30	36.28	60.74	71.48	80.89	80.32	0.000	0.011
126.320	40.15	417.51	0.024	4.021	25.467	25.513	54.70	501.08	184.85	-641.46	21.32	-3.65	-0.78	-0.29	36.22	60.75	71.43	80.69	80.36	-0.002	0.010
126.340	40.14	416.88	0.023	4.018	25.462	25.545	54.83	448.82	181.43	-621.15	12.84	10.69	-0.72	-0.29	36.40	60.72	71.30	80.46	80.31	-0.003	0.008
126.360	40.12	416.41	0.029	4.023	25.449	25.562	54.63	382.94	180.30	-607.08	2.57	11.61	-0.63	-0.30	36.40	60.69	71.24	80.21	80.34	-0.004	0.008
126.380	40.10	415.90	0.026	4.016	25.443	25.581	54.63	339.07	168.33	-611.58	-0.68	6.06	-0.55	-0.28	36.42	60.65	71.13	79.97	80.32	-0.005	0.007
126.400	40.07	415.43	0.029	4.024	25.433	25.592	54.70	310.44	158.86	-636.73	0.87	-1.24	-0.49	-0.25	36.36	60.68	71.08	79.71	80.33	-0.006	0.006
126.420	40.04	414.73	0.032	4.021	25.422	25.612	54.77	267.40	167.96	-654.93	3.69	-6.68	-0.41	-0.26	36.22	60.62	71.00	79.50	80.32	-0.007	0.006
126.440	40.00	413.99	0.024	4.016	25.420	25.634	54.70	201.36	183.04	-665.85	10.75	-7.83	-0.30	-0.27	36.08	60.66	70.96	79.23	80.30	-0.008	0.005
126.460	39.97	413.17	0.030	4.020	25.413	25.667	54.70	127.01	192.94	-683.36	21.24	-2.43	-0.19	-0.28	36.10	60.62	70.89	79.02	80.33	-0.010	0.004
126.480	39.94	412.39	0.033	4.021	25.412	25.695	54.77	81.83	191.23	-688.13	17.95	13.60	-0.12	-0.28	36.26	60.64	70.82	78.79	80.30	-0.011	0.002
126.500	39.95	411.88	0.027	4.018	25.409	25.732	54.70	34.43	187.32	-673.65	3.55	19.78	-0.05	-0.28	36.04	60.58	70.75	78.56	80.33	-0.013	0.001
126.520	39.96	411.45	0.026	4.018	25.405	25.768	54.70	-26.69	189.29	-671.89	-1.87	11.55	0.04	-0.28	35.98	60.53	70.67	78.33	80.30	-0.014	0.000
126.540	39.97	410.94	0.027	4.024	25.404	25.803	54.70	-47.29	184.59	-684.97	-0.65	8.40	0.07	-0.27	36.14	60.53	70.61	78.10	80.31	-0.015	-0.002
126.560	39.94	410.47	0.024	4.017	25.406	25.815	54.77	-57.46	195.17	-694.30	2.44	2.19	0.08	-0.28	35.96	60.50	70.56	77.88	80.30	-0.016	-0.002
126.580	39.92	409.92	0.024	4.023	25.404	25.837	54.77	-98.92	204.61	-698.98	7.82	-6.10	0.14	-0.29	35.92	60.47	70.52	77.72	80.30	-0.017	-0.003
126.600	39.91	409.38	0.023	4.021	25.403	25.865	54.70	-174.98	206.54	-709.03	19.60	-1.30	0.25	-0.29	36.14	60.50	70.47	77.53	80.32	-0.018	-0.004
126.620	39.92	408.52	0.024	4.018	25.403	25.926	54.77	-254.82	205.72	-702.56	19.45	10.44	0.36	-0.29	35.87	60.45	70.42	77.39	80.28	-0.020	-0.006
126.640	39.93	407.81	0.030	4.023	25.404	25.980	54.77	-328.01	208.36	-673.28	5.62	20.64	0.49	-0.31	35.87	60.43	70.39	77.21	80.31	-0.022	-0.009
126.660	39.89	407.11	0.023	4.021	25.403	25.997	54.70	-383.34	205.93	-657.82	-1.71	19.11	0.58	-0.31	35.85	60.39	70.34	77.04	80.28	-0.023	-0.009
126.680	39.85	406.48	0.023	4.018	25.405	26.010	54.77	-422.80	198.63	-669.10	2.17	9.47	0.63	-0.30	36.12	60.42	70.28	76.85	80.31	-0.023	-0.010
126.700	39.81	405.94	0.026	4.020	25.401	26.018	54.70	-451.50	192.69	-682.15	4.53	4.93	0.66	-0.28	35.96	60.37	70.23	76.72	80.29	-0.024	-0.010
126.720	39.77	405.08	0.027	4.023	25.400	26.045	54.70	-480.77	194.76	-681.34	6.13	0.25	0.71	-0.29	35.81	60.30	70.22	76.59	80.29	-0.025	-0.011
126.740	39.73	404.37	0.027	4.018	25.403	26.069	54.83	-521.44	217.20	-687.38	20.25	-1.96	0.76	-0.32	35.81	60.30	70.19	76.50	80.30	-0.026	-0.012
126.760	39.71	403.75	0.026	4.023	25.402	26.094	54.70	-545.52	218.75	-688.01	24.93	9.69	0.79	-0.32	35.75	60.26	70.15	76.43	80.28	-0.027	-0.013
126.780	39.70	403.20	0.024	4.021	25.401	26.124	54.77	-572.67	205.48	-668.83	11.84	22.31	0.86	-0.31	35.83	60.28	70.11	76.33	80.31	-0.028	-0.014
126.800	39.69	402.93	0.024	4.018	25.395	26.135	54.70	-624.23	191.11	-642.91	-2.35	22.40	0.97	-0.30	35.45	60.20	70.08	76.18	80.27	-0.028	-0.014
126.820	39.70	402.65	0.027	4.021	25.399	26.156	54.70	-663.02	185.82	-645.52	-0.47	16.91	1.03	-0.29	35.94	60.23	70.04	76.10	80.31	-0.029	-0.015
126.840	39.72	402.42	0.023	4.020	25.391	26.187	54.63	-699.71	190.40	-658.75	3.53	9.27	1.06	-0.29	35.71	60.17	70.00	76.01	80.28	-0.030	-0.016
126.860	39.77	402.22	0.014	4.021	25.389	26.230	54.63	-767.83	200.40	-661.03	3.96	-0.26	1.16	-0.30	35.69	60.15	69.95	75.92	80.30	-0.032	-0.018
126.880	39.80	401.83	0.021	4.020	25.383	26.280	54.77	-842.26	202.60	-666.54	12.42	-6.23	1.26	-0.30	35.81	60.17	69.90	75.88	80.29	-0.034	-0.020
126.900	39.86	401.56	0.021	4.021	25.385	26.335	54.70	-926.78	206.49	-674.49	26.20	0.10	1.37	-0.31	35.63	60.12	69.90	75.84	80.27	-0.036	-0.022
126.920	39.91	401.33	0.036	4.023	25.379	26.381	54.77	-998.92	211.65	-666.77	23.63	16.67	1.50	-0.32	35.57	60.11	69.76	75.82	80.29	-0.038	-0.024
126.940	39.95	401.25	0.029	4.021	25.373	26.414	54.70	-1055.82	201.15	-647.38	8.11	25.36	1.63	-0.31	35.57	60.07	69.76	75.81	80.27	-0.039	-0.025
126.960	40.02	401.13	0.023	4.021	25.365	26.471	54.77	-1141.24	197.47	-641.82	5.70	17.94	1.78	-0.31	35.59	60.05	69.70	75.78	80.31	-0.042	-0.027
126.980	40.10	401.05	0.030	4.026	25.362	26.529	54.77	-1223.86	196.99	-660.46	14.20	9.99	1.85	-0.30	35.69	59.96	69.65	75.73	80.26	-0.044	-0.029
127.000	40.18	400.93	0.027	4.049	25.353	26.592	54.63	-1283.56	188.47	-663.51	12.03	6.36	1.93	-0.28	35.71	59.95	69.62	75.73	80.30	-0.047	-0.031
127.020	40.25	400.50	0.027	4.017	25.352	26.661	54.63	-1368.68	199.59	-659.00	15.83	-0.79	2.08	-0.30	35.77	59.95	69.57	75.73	80.29	-0.049	-0.034
127.040	40.33	399.92	0.027	4.021	25.347	26.756	54.83	-1450.68	218.99	-670.90	33.86	-4.20	2.16	-0.33	35.96	59.92	69.48	75.78	80.29	-0.053	-0.037
127.060	40.39	399.14	0.032	4.021	25.344	26.851	54.70	-1496.77	208.79	-677.55	44.90	5.50	2.21	-0.31	35.87	59.89	69.48	75.76	80.29	-0.056	-0.041
127.080	40.44	398.20	0.026	4.023	25.339	26.942	54.70	-1535.49	189.78	-656.05	31.52	18.67	2.34	-0.29	36.16	59.85	69.43	75.76	80.27	-0.060	-0.044
127.100	40.49	396.95	0.029	4.018	25.334	27.065	54.70	-1589.70	165.33	-634.04	17.80	15.39	2.51	-0.26	36.14	59.82	69.40	75.75	80.30	-0.064	-0.048
127.120	40.56	395.50	0.029	4.027	25.326	27.211	54.70	-1663.18	142.99	-640.09	22.91	3.03	2.60	-0.22	36.26	59.80	69.33	75.75	80.26	-0.069	-0.053
127.140	40.61	393.86	0.027	4.021	25.324	27.355	54.70	-1733.83	126.44	-655.79	25.70	0.48	2.64	-0.19	36.08	59.76	69.27	75.75	80.31	-0.074	-0.058
127.160	40.59	392.14	0.030	4.021	25.318	27.463	54.63	-1782.17	127.45	-660.36	21.01	-4.33	2.70	-0.19	36.30	59.74	69.24	75.78	80.29	-0.078	-0.062
127.180	40.57	390.46	0.038	4.021	25.312	27.565	54.77	-1818.46	135.82	-667.71	28.07	-13.99	2.72	-0.20	36.34	59.74	69.27	75.84	80.31	-0.082	-0.066
127.200	40.55	388.58	0.033	4.027	25.305	27.685	54.77	-1828.88	128.38	-686.48	42.66	-7.47	2.66	-0.19	36.34	59.70	69.22	75.89	80.30	-0.086	-0.070
127.220	40.54	386.75	0.032	4.020	25.305	27.811	54.70	-1830.05	112.85	-689.17	43.17	8.86	2.66	-0.16	36.28	59.69	69.19	75.92	80.31	-0.090	-0.074
127.240	40.54	384.91	0.026	4.024	25.304	27.947	54.70	-1840.09	106.25	-670.33	26.67	15.88	2.75	-0.16	36.24	59.61	69.18	75.97	80.32	-0.095	-0.078
127.260	40.54	383.00	0.029	4.027	25.297	28.086	54.63	-1840.30	102.31	-667.55	18.40	10.52	2.76	-0.15	36.16	59.60	69.19	76.00	80.29	-0.099	-0.083
127.280	40.54	381.08	0.030	4.024	25.298	28.227	54.70	-1871.29	84.05	-690.79	23.31	-0.26	2.71	-0.12	36.16	59.58	69.21	76.05	80.33	-0.104	-0.087
127.300	40.54	379.24	0.027	4.030	25.292	28.364	54.70	-1924.56	72.83	-717.14	28.74	-3.27	2.68	-0.10	36.24	59.57	69.24	76.10	80.29	-0.108	-0.092
127.320	40.55	377.72	0.038	4.037	25.289	28.482	54.83	-1940.07	85.74	-716.43	25.26	-5.40	2.71	-0.12	35.77	59.51	69.24	76.14	80.32	-0.112	-0.096
127.340	40.54	376.23	0.033	4.027	25.293	28.588	54.83	-1930.53	98.92	-721.44	33.31	-15.38	2.68	-0.14	35.98	59.52	69.27	76.24	80.30	-0.115	-0.099
127.360	40.55	375.06	0.036	4.030	25.294	28.684	54.77	-1916.56	85.65	-736.25	47.47	-12.31	2.60	-0.12	36.04	59.52	69.32	76.36	80.31	-0.118	-0.102
127.380	40.54	373.77	0.032	4.029	25.299	28.779	54.70	-1896.10	68.88	-725.55	42.42	7.57	2.61	-0.09	35.87	59.51	69.40	76.49	80.32	-0.121	-0.105
127.400	40.55	372.48	0.038	4.021	25.302	28.886	54.77	-1896.04	72.31	-688.97	22.99	14.72	2.75	-0.10	35.87	59.48	69.44	76.60	80.29	-0.124	-0.108
127.420	40.57	371.47	0.042	4.030	25.302	28.975	54.63	-1896.88	73.40	-679.37	18.07	7.08	2.79	-0.11	35.79	59.47	69.48	76.69	80.32	-0.127	-0.111
127.440	40.58	370.37	0.032	4.026	25.301	29.067	54.70	-1909.54	59.65	-696.62	25.95	0.49	2.74	-0.09	35.81	59.50	69.54	76.78	80.29	-0.130	-0.114
127.460	40.64	369.40	0.036	4.026	25.307	29.187	54.70	-1956.03	53.42	-713.48	30.81	-4.96	2.74	-0.07	35.83	59.50	69.60	76.94	80.33	-0.133	-0.117
127.480	40.67	368.50	0.045	4.030	25.306	29.282	54.77	-1972.97	67.38	-707.35	26.35	-9.49	2.79	-0.10	35.85	59.51	69.63	77.04	80.29	-0.136	-0.120
127.500	40.70	367.83	0.033	4.035	25.307	29.355	54.70	-1936.51	76.49	-710.08	31.47	-13.28	2.73	-0.11	35.79	59.54	69.70	77.21	80.31	-0.138	-0.123
127.520	40.71	367.25	0.045	4.030	25.312	29.412	54.70	-1920.16	64.16	-726.01	46.33	-10.96	2.64	-0.09	35.85	59.58	69.76	77.36	80.32	-0.139	-0.124
127.540	40.74	366.46	0.033	4.029	25.316	29.498	54.70	-1903.83	49.41	-722.09	48.34	3.31	2.64	-0.07	35.67	59.61	69.78	77.49	80.30	-0.142	-0.127
127.560	40.78	365.64	0.036	4.024	25.317	29.588	54.70	-1864.29	57.61	-685.51	32.00	16.54	2.72	-0.08	35.77	59.58	69.81	77.63	80.31	-0.144	-0.129
127.580	40.85	364.67	0.030	4.026	25.321	29.718	54.83	-1858.01	59.78	-662.09	19.22	8.31	2.81	-0.09	35.85	59.55	69.84	77.76	80.29	-0.148	-0.133
127.600	40.87	363.69	0.027	4.027	25.323	29.815	54.77	-1875.86	46.31	-676.52	23.57	-3.18	2.77	-0.07	35.71	59.55	69.84	77.85	80.32	-0.151	-0.136
127.620	40.84	362.59	0.033	4.033	25.319	29.885	54.83	-1896.71	42.48	-699.91	31.07	-4.04	2.71	-0.06	35.77	59.63	69.89	78.00	80.29	-0.153	-0.138
127.640	40.81	361.58	0.035	4.024	25.321	29.948	54.63	-1920.48	58.49	-698.70	27.55	-6.96	2.75	-0.08	35.75	59.61	69.93	78.13	80.32	-0.155	-0.140
127.660	40.80	360.80	0.038	4.030	25.322	29.999	54.70	-1923.42	66.42	-695.00	27.92	-16.87	2.77	-0.10	35.71	59.66	69.95	78.23	80.30	-0.156	-0.141
127.680	40.76	360.29	0.038	4.039	25.320	30.014	54.70	-1910.45	52.40	-711.13	41.31	-16.84	2.69	-0.07	35.41	59.66	70.01	78.37	80.32	-0.156	-0.142
127.700	40.74	359.62	0.038	4.026	25.323	30.053	54.56	-1879.15	42.94	-718.09	50.08	0.28	2.62	-0.06	35.61	59.70	70.06	78.52	80.31	-0.157	-0.143
127.720	40.71	359.00	0.035	4.027	25.324	30.084	54.77	-1859.71	53.46	-684.84	36.97	15.99	2.72	-0.08	35.59	59.74	70.14	78.63	80.29	-0.158	-0.144
127.740	40.69	358.37	0.033	4.035	25.325	30.126	54.83	-1856.05	55.56	-653.35	20.16	14.51	2.84	-0.09	35.57	59.73	70.17	78.72	80.32	-0.159	-0.145
127.760	40.68	357.71	0.030	4.026	25.327	30.172	54.70	-1849.97	36.82	-661.02	19.25	5.12	2.80	-0.06	35.55	59.74	70.28	78.79	80.29	-0.161	-0.146
127.780	40.67	357.05	0.029	4.026	25.325	30.221	54.83	-1871.22	33.86	-684.56	28.87	-1.81	2.73	-0.05	35.53	59.73	70.33	78.92	80.32	-0.162	-0.148
127.800	40.67	356.46	0.038	4.024	25.325	30.274	54.70	-1900.89	54.69	-692.59	32.36	-4.67	2.74	-0.08	35.61	59.76	70.39	79.00	80.30	-0.163	-0.149
127.820	40.67	355.95	0.030	4.024	25.323	30.311	54.70	-1893.60	60.35	-696.19	28.75	-7.90	2.72	-0.09	35.63	59.82	70.45	79.10	80.32	-0.165	-0.150
127.840	40.67	355.52	0.033	4.033	25.325	30.354	54.70	-1881.62	46.28	-704.44	34.75	-13.28	2.67	-0.07	35.69	59.89	70.56	79.20	80.30	-0.166	-0.151
127.860	40.67	355.01	0.033	4.027	25.328	30.398	54.77	-1872.81	36.12	-720.58	50.57	-8.11	2.60	-0.05	35.75	59.92	70.66	79.31	80.30	-0.167	-0.153
127.880	40.67	354.50	0.038	4.024	25.327	30.438	54.70	-1832.27	45.55	-715.86	52.75	10.89	2.56	-0.06	35.96	59.93	70.71	79.39	80.32	-0.168	-0.154
127.900	40.66	354.00	0.039	4.030	25.326	30.474	54.70	-1794.02	51.70	-684.93	31.69	18.75	2.62	-0.08	35.94	59.93	70.83	79.50	80.29	-0.169	-0.155
127.920	40.66	353.25	0.026	4.023	25.326	30.535	54.63	-1788.13	37.13	-668.29	16.10	8.21	2.68	-0.06	36.00	59.96	70.85	79.59	80.34	-0.171	-0.156
127.940	40.68	352.39	0.029	4.021	25.328	30.631	54.70	-1817.19	30.11	-692.65	25.53	-2.48	2.62	-0.04	36.06	60.01	70.93	79.65	80.28	-0.173	-0.159
127.960	40.71	351.57	0.029	4.023	25.327	30.720	54.77	-1854.56	43.39	-710.42	34.56	-4.70	2.61	-0.06	36.16	60.04	71.00	79.73	80.32	-0.176	-0.161
127.980	40.68	350.91	0.035	4.023	25.326	30.760	54.77	-1883.51	51.44	-708.21	27.63	-9.22	2.66	-0.07	36.22	60.09	71.10	79.82	80.30	-0.177	-0.163
128.000	40.66	350.60	0.033	4.029	25.330	30.766	54.70	-1889.81	38.91	-709.65	26.05	-15.63	2.66	-0.05	36.34	60.14	71.19	79.97	80.32	-0.177	-0.163
128.020	40.63	350.48	0.036	4.030	25.326	30.759	54.63	-1880.61	35.42	-724.54	41.88	-14.36	2.60	-0.05	36.24	60.26	71.29	80.05	80.32	-0.177	-0.163
128.040	40.65	350.24	0.040	4.037	25.334	30.790	54.70	-1850.98	44.90	-720.60	51.81	1.12	2.57	-0.06	36.22	60.31	71.35	80.18	80.29	-0.177	-0.163
128.060	40.70	350.01	0.035	4.033	25.335	30.850	54.63	-1807.28	41.25	-692.91	36.36	15.61	2.61	-0.06	36.02	60.31	71.41	80.29	80.33	-0.179	-0.165
128.080	40.71	349.70	0.030	4.021	25.336	30.884	54.70	-1776.79	31.41	-674.04	20.56	13.59	2.64	-0.05	36.20	60.33	71.45	80.39	80.29	-0.180	-0.166
128.100	40.69	349.11	0.026	4.023	25.337	30.926	54.63	-1766.52	28.35	-671.26	19.96	0.73	2.63	-0.04	36.26	60.36	71.46	80.47	80.33	-0.181	-0.167
128.120	40.68	348.29	0.029	4.030	25.338	30.991	54.70	-1795.01	35.72	-684.93	32.13	-7.59	2.62	-0.05	36.22	60.43	71.46	80.55	80.30	-0.182	-0.169
128.140	40.67	347.39	0.032	4.024	25.341	31.064	54.77	-1826.57	41.74	-697.65	35.74	-7.31	2.62	-0.06	36.20	60.47	71.51	80.66	80.32	-0.184	-0.171
128.160	40.67	346.73	0.029	4.020	25.340	31.120	54.70	-1827.47	38.81	-696.82	28.08	-9.99	2.62	-0.06	36.14	60.49	71.49	80.76	80.30	-0.186	-0.172
128.180	40.66	346.14	0.030	4.026	25.339	31.166	54.63	-1810.73	40.99	-699.07	33.71	-18.88	2.59	-0.06	36.14	60.58	71.54	80.88	80.30	-0.187	-0.174
128.200	40.65	345.63	0.030	4.026	25.339	31.205	54.77	-1801.56	40.33	-713.70	51.14	-14.75	2.52	-0.06	36.30	60.64	71.54	81.04	80.32	-0.188	-0.175
128.220	40.64	345.01	0.029	4.024	25.345	31.254	54.70	-1783.86	37.29	-708.23	53.79	5.10	2.52	-0.05	36.02	60.65	71.57	81.17	80.29	-0.189	-0.176
128.240	40.65	344.38	0.033	4.027	25.340	31.318	54.77	-1755.45	33.03	-675.76	32.13	17.00	2.60	-0.05	36.04	60.68	71.60	81.29	80.33	-0.191	-0.178
128.260	40.65	343.80	0.026	4.023	25.341	31.371	54.70	-1746.55	29.91	-654.76	17.78	9.64	2.67	-0.05	36.04	60.69	71.60	81.40	80.29	-0.192	-0.179
128.280	40.66	343.25	0.030	4.026	25.343	31.429	54.77	-1768.86	32.41	-659.06	24.28	-3.16	2.68	-0.05	36.10	60.71	71.62	81.53	80.33	-0.194	-0.180
128.300	40.66	342.70	0.026	4.023	25.343	31.475	54.63	-1799.60	37.52	-677.55	33.94	-7.81	2.66	-0.06	36.14	60.78	71.63	81.62	80.29	-0.195	-0.182
128.320	40.67	342.23	0.032	4.021	25.342	31.533	54.63	-1812.73	35.19	-694.55	30.85	-8.80	2.61	-0.05	35.94	60.81	71.67	81.78	80.30	-0.196	-0.183
128.340	40.68	341.80	0.029	4.021	25.344	31.576	54.77	-1818.82	29.59	-695.42	26.18	-15.28	2.62	-0.04	35.89	60.87	71.68	81.94	80.32	-0.197	-0.184
128.360	40.71	341.53	0.029	4.018	25.342	31.623	54.77	-1808.81	36.29	-697.52	37.75	-18.38	2.59	-0.05	35.73	60.94	71.76	82.08	80.29	-0.199	-0.185
128.380	40.70	341.02	0.027	4.021	25.342	31.667	54.77	-1784.40	42.81	-707.22	54.68	-8.74	2.52	-0.06	35.87	60.99	71.79	82.29	80.32	-0.200	-0.187
128.400	40.69	340.55	0.035	4.020	25.340	31.703	54.63	-1767.43	31.30	-701.98	51.14	5.09	2.52	-0.04	35.91	61.00	71.82	82.43	80.29	-0.201	-0.188
128.420	40.71	340.08	0.027	4.024	25.341	31.761	54.70	-1748.27	21.61	-671.67	28.41	13.38	2.60	-0.03	35.87	61.06	71.84	82.56	80.33	-0.202	-0.189
128.440	40.74	339.30	0.029	4.020	25.342	31.860	54.77	-1737.53	27.41	-648.54	16.49	7.25	2.68	-0.04	35.61	61.07	71.90	82.71	80.29	-0.205	-0.192
128.460	40.72	338.48	0.027	4.024	25.339	31.915	54.77	-1764.21	40.03	-658.41	25.72	-9.35	2.68	-0.06	35.71	61.12	71.92	82.81	80.31	-0.206	-0.193
128.480	40.68	337.62	0.033	4.023	25.337	31.971	54.63	-1793.02	34.25	-689.92	37.09	-12.72	2.60	-0.05	35.71	61.13	71.95	82.94	80.29	-0.208	-0.194
128.500	40.63	336.80	0.027	4.024	25.337	32.008	54.63	-1808.75	24.83	-696.56	29.49	-7.56	2.60	-0.04	36.02	61.23	71.98	83.07	80.30	-0.208	-0.195
128.520	40.60	336.10	0.024	4.021	25.338	32.053	54.63	-1816.33	35.02	-693.84	26.55	-16.65	2.62	-0.05	35.85	61.26	72.00	83.20	80.32	-0.210	-0.196
128.540	40.60	335.51	0.029	4.026	25.333	32.106	54.56	-1818.11	43.90	-698.34	40.45	-20.86	2.60	-0.06	35.73	61.31	72.09	83.33	80.28	-0.211	-0.198
128.560	40.59	334.89	0.030	4.026	25.337	32.158	54.77	-1810.06	36.65	-708.25	55.25	-8.26	2.56	-0.05	35.77	61.29	72.14	83.47	80.33	-0.212	-0.199
128.580	40.54	334.18	0.026	4.029	25.336	32.185	54.70	-1788.04	27.11	-694.55	47.24	8.52	2.57	-0.04	35.83	61.34	72.22	83.58	80.29	-0.213	-0.200
128.600	40.48	333.52	0.026	4.030	25.336	32.201	54.83	-1757.83	23.51	-662.00	23.59	15.88	2.66	-0.04	35.83	61.37	72.26	83.68	80.31	-0.213	-0.200
128.620	40.45	332.77	0.026	4.024	25.333	32.251	54.77	-1744.47	29.23	-646.33	15.38	9.03	2.70	-0.05	35.73	61.37	72.33	83.76	80.29	-0.215	-0.201
128.640	40.43	331.84	0.026	4.021	25.332	32.327	54.77	-1758.34	35.83	-666.78	26.71	-5.44	2.64	-0.05	35.89	61.38	72.38	83.82	80.30	-0.216	-0.203
128.660	40.43	330.86	0.026	4.021	25.330	32.422	54.77	-1788.87	31.88	-695.86	36.21	-11.28	2.57	-0.05	36.00	61.45	72.45	83.92	80.31	-0.219	-0.206
128.680	40.43	329.92	0.029	4.018	25.328	32.511	54.77	-1812.67	24.51	-700.53	28.38	-10.43	2.59	-0.03	36.02	61.50	72.52	84.01	80.29	-0.221	-0.208
128.700	40.43	328.98	0.026	4.026	25.329	32.603	54.70	-1810.51	31.60	-696.73	24.35	-12.77	2.60	-0.05	36.14	61.57	72.60	84.13	80.32	-0.223	-0.210
128.720	40.42	328.36	0.027	4.023	25.329	32.662	54.70	-1793.30	39.77	-709.84	37.98	-17.68	2.53	-0.06	36.06	61.59	72.67	84.23	80.29	-0.225	-0.211
128.740	40.43	327.62	0.029	4.024	25.329	32.743	54.70	-1780.93	32.51	-729.95	54.89	-12.24	2.44	-0.04	36.36	61.66	72.75	84.34	80.32	-0.226	-0.213
128.760	40.43	326.95	0.030	4.032	25.325	32.806	54.77	-1755.26	25.36	-729.66	54.33	6.10	2.41	-0.03	36.42	61.67	72.83	84.44	80.29	-0.228	-0.215
128.780	40.42	326.01	0.027	4.023	25.329	32.893	54.70	-1726.97	22.96	-691.11	30.43	17.04	2.50	-0.03	36.49	61.70	72.89	84.55	80.32	-0.230	-0.217
128.800	40.40	325.15	0.026	4.035	25.329	32.965	54.77	-1730.10	24.58	-663.84	14.41	6.82	2.61	-0.04	36.51	61.76	72.96	84.65	80.30	-0.232	-0.219
128.820	40.38	324.33	0.032	4.020	25.332	33.029	54.70	-1750.81	27.42	-676.95	22.79	-6.59	2.59	-0.04	36.38	61.78	73.04	84.72	80.30	-0.233	-0.220
128.840	40.35	323.55	0.029	4.029	25.334	33.090	54.70	-1774.69	29.50	-704.76	35.42	-9.37	2.52	-0.04	36.55	61.85	73.10	84.82	80.32	-0.234	-0.222
128.860	40.33	322.89	0.030	4.030	25.330	33.142	54.77	-1792.66	29.84	-710.92	31.36	-9.31	2.52	-0.04	36.59	61.92	73.16	84.91	80.29	-0.236	-0.223
128.880	40.35	322.42	0.032	4.030	25.332	33.202	54.70	-1795.99	25.11	-705.81	23.10	-15.42	2.54	-0.04	36.63	61.97	73.19	85.04	80.32	-0.237	-0.224
128.900	40.38	321.95	0.032	4.024	25.337	33.274	54.70	-1782.91	29.03	-707.82	32.49	-22.57	2.52	-0.04	36.59	61.97	73.23	85.17	80.30	-0.239	-0.226
128.920	40.37	321.52	0.029	4.029	25.340	33.310	54.77	-1756.29	34.44	-721.49	51.40	-14.52	2.43	-0.05	36.57	62.04	73.26	85.27	80.32	-0.239	-0.227
128.940	40.36	320.89	0.030	4.029	25.344	33.371	54.70	-1717.05	31.33	-715.96	54.98	5.91	2.40	-0.04	36.55	62.07	73.27	85.39	80.28	-0.241	-0.228
