TIRF Data File: Project 1320; Run 127
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
706.819	40.26	341.65	-5.990	4.026	26.218	31.094	96.23	-540.42	287.62	-203.58	-15.83	-10.57	2.65	-1.41	35.04	50.27	69.76	76.26	80.75	-0.157	-0.168
706.839	40.27	340.79	-5.994	4.020	26.217	31.183	96.36	-564.14	288.35	-219.63	-11.79	-14.95	2.57	-1.31	35.04	50.29	69.73	76.21	80.79	-0.159	-0.171
706.859	40.27	339.65	-5.994	4.017	26.218	31.283	96.23	-599.80	318.00	-234.67	-9.61	-17.41	2.56	-1.36	34.78	50.26	69.76	76.24	80.77	-0.162	-0.173
706.879	40.25	338.75	-5.991	4.020	26.221	31.356	96.23	-613.51	329.23	-247.14	-7.54	-21.74	2.48	-1.33	34.75	50.29	69.78	76.31	80.79	-0.164	-0.175
706.899	40.23	338.01	-5.992	4.023	26.217	31.406	96.29	-626.96	322.41	-266.38	2.20	-26.18	2.35	-1.21	35.08	50.36	69.79	76.44	80.77	-0.165	-0.177
706.919	40.21	337.46	-5.997	4.018	26.216	31.439	96.36	-621.88	317.16	-275.86	10.15	-17.07	2.25	-1.15	35.08	50.35	69.82	76.60	80.77	-0.166	-0.177
706.939	40.22	336.88	-5.991	4.014	26.219	31.501	96.29	-586.61	313.04	-257.20	3.84	1.64	2.28	-1.22	35.08	50.35	69.82	76.68	80.78	-0.168	-0.179
706.959	40.23	336.29	-5.995	4.021	26.219	31.563	96.29	-561.90	302.62	-225.12	-10.04	6.09	2.50	-1.34	35.12	50.32	69.81	76.71	80.76	-0.169	-0.181
706.979	40.23	335.67	-5.992	4.018	26.220	31.626	96.36	-567.26	289.93	-212.65	-16.16	-2.56	2.67	-1.36	35.08	50.35	69.81	76.66	80.79	-0.171	-0.182
706.999	40.25	334.89	-5.995	4.023	26.215	31.710	96.23	-579.85	285.69	-212.10	-13.32	-12.00	2.73	-1.35	35.08	50.33	69.81	76.62	80.75	-0.173	-0.185
707.019	40.25	334.10	-5.991	4.018	26.216	31.789	96.29	-598.64	286.02	-223.08	-8.75	-19.27	2.68	-1.28	35.16	50.30	69.81	76.53	80.79	-0.175	-0.187
707.039	40.25	333.36	-5.992	4.020	26.213	31.859	96.29	-614.52	292.11	-241.49	-8.88	-20.39	2.54	-1.21	35.08	50.38	69.85	76.58	80.76	-0.177	-0.188
707.059	40.27	332.42	-5.987	4.024	26.210	31.968	96.29	-626.68	296.99	-253.56	-8.99	-21.55	2.47	-1.17	35.04	50.36	69.85	76.62	80.78	-0.180	-0.191
707.079	40.28	331.80	-5.991	4.016	26.212	32.035	96.09	-637.95	299.87	-267.85	0.81	-24.20	2.38	-1.12	35.04	50.39	69.90	76.73	80.78	-0.182	-0.193
707.099	40.27	331.21	-5.994	4.018	26.212	32.084	96.36	-630.89	304.29	-278.58	13.13	-16.80	2.26	-1.09	35.00	50.40	69.95	76.85	80.76	-0.183	-0.194
707.119	40.28	330.63	-5.988	4.024	26.210	32.149	96.23	-611.48	296.27	-266.15	11.03	-4.92	2.30	-1.11	35.00	50.38	69.90	76.97	80.79	-0.185	-0.196
707.139	40.29	330.04	-5.992	4.020	26.209	32.210	96.23	-583.96	279.39	-236.35	-4.33	3.65	2.47	-1.18	35.02	50.36	69.92	76.98	80.76	-0.186	-0.197
707.159	40.34	329.34	-5.991	4.018	26.210	32.323	96.23	-547.96	255.78	-210.37	-16.79	1.92	2.60	-1.22	35.06	50.40	69.92	76.94	80.79	-0.189	-0.200
707.179	40.39	328.36	-5.995	4.017	26.212	32.461	96.36	-548.84	246.20	-200.88	-14.91	-10.50	2.73	-1.23	34.96	50.42	69.90	76.88	80.76	-0.193	-0.203
707.199	40.39	327.34	-5.991	4.014	26.215	32.554	96.23	-573.06	250.88	-214.81	-9.82	-15.27	2.67	-1.17	34.96	50.46	69.87	76.81	80.79	-0.195	-0.206
707.219	40.38	326.21	-5.992	4.018	26.210	32.663	96.29	-602.58	259.61	-233.13	-12.77	-15.86	2.58	-1.11	35.02	50.45	69.87	76.81	80.77	-0.198	-0.208
707.239	40.36	325.35	-5.990	4.024	26.208	32.735	96.43	-641.53	272.79	-254.09	-10.18	-25.28	2.52	-1.07	35.04	50.46	69.90	76.87	80.78	-0.199	-0.210
707.259	40.34	324.61	-5.991	4.023	26.205	32.794	96.29	-657.40	287.43	-270.84	0.24	-26.64	2.43	-1.06	35.12	50.52	69.96	77.00	80.78	-0.201	-0.211
707.279	40.33	324.22	-5.991	4.017	26.206	32.826	96.29	-649.32	290.76	-282.81	10.78	-17.03	2.30	-1.03	35.18	50.55	70.03	77.10	80.76	-0.202	-0.212
707.299	40.33	323.86	-5.990	4.021	26.209	32.858	96.23	-626.37	278.27	-275.22	9.20	-5.07	2.28	-1.01	34.96	50.52	70.01	77.23	80.79	-0.202	-0.213
707.319	40.32	323.47	-5.992	4.016	26.210	32.894	96.36	-587.41	258.83	-247.57	-4.07	5.82	2.37	-1.05	35.08	50.51	70.03	77.26	80.76	-0.203	-0.214
707.339	40.31	323.00	-5.992	4.021	26.207	32.930	96.23	-561.36	243.95	-219.43	-13.89	2.53	2.56	-1.11	35.04	50.46	70.03	77.23	80.79	-0.204	-0.215
707.359	40.27	322.38	-5.992	4.020	26.205	32.964	96.16	-570.51	242.62	-209.41	-13.85	-11.06	2.72	-1.16	35.00	50.49	70.00	77.17	80.76	-0.205	-0.216
707.379	40.24	321.40	-5.984	4.024	26.206	33.038	96.23	-584.83	236.91	-217.92	-11.80	-17.48	2.68	-1.09	35.02	50.48	70.00	77.10	80.78	-0.207	-0.217
707.399	40.22	320.50	-5.994	4.017	26.206	33.110	96.09	-615.73	244.61	-235.40	-12.51	-19.17	2.62	-1.04	35.12	50.54	69.98	77.11	80.78	-0.209	-0.219
707.419	40.19	319.49	-5.991	4.024	26.204	33.197	96.23	-640.90	257.49	-253.66	-11.83	-21.81	2.53	-1.02	34.90	50.55	69.96	77.17	80.76	-0.211	-0.221
707.439	40.18	318.74	-5.995	4.023	26.211	33.258	95.89	-638.76	264.67	-264.65	-4.89	-24.07	2.41	-1.00	35.20	50.58	70.00	77.31	80.79	-0.212	-0.222
707.459	40.16	318.20	-6.004	4.026	26.206	33.303	95.96	-648.17	264.32	-285.68	9.27	-25.04	2.27	-0.93	35.08	50.59	70.00	77.46	80.76	-0.213	-0.224
707.479	40.15	317.57	-5.984	4.026	26.208	33.362	96.02	-633.35	253.92	-293.28	16.09	-12.83	2.16	-0.87	35.04	50.58	70.04	77.60	80.79	-0.214	-0.225
707.499	40.13	316.95	-5.990	4.016	26.210	33.408	96.02	-593.90	246.29	-263.56	4.29	4.35	2.25	-0.93	35.06	50.61	70.06	77.65	80.76	-0.215	-0.226
707.519	40.11	316.28	-5.991	4.024	26.206	33.459	95.96	-575.86	240.59	-221.14	-13.16	4.66	2.60	-1.09	35.04	50.62	70.01	77.68	80.79	-0.217	-0.227
707.539	40.12	315.58	-5.992	4.018	26.212	33.545	95.89	-562.57	226.78	-201.58	-18.33	-3.39	2.79	-1.13	35.02	50.61	70.01	77.60	80.76	-0.219	-0.229
707.559	40.11	314.64	-5.994	4.021	26.209	33.641	95.89	-557.02	210.14	-211.54	-13.85	-11.04	2.63	-0.99	35.00	50.62	69.98	77.58	80.78	-0.221	-0.231
707.579	40.11	313.62	-5.991	4.017	26.212	33.750	95.89	-595.06	218.69	-221.49	-12.54	-17.16	2.69	-0.99	35.00	50.64	69.98	77.53	80.78	-0.223	-0.234
707.599	40.11	312.65	-5.992	4.021	26.209	33.856	95.89	-628.76	236.01	-233.22	-14.28	-19.77	2.70	-1.01	35.00	50.65	70.01	77.59	80.76	-0.226	-0.236
707.619	40.13	311.79	-5.990	4.018	26.208	33.961	95.89	-641.04	241.38	-248.06	-10.51	-24.70	2.58	-0.97	34.98	50.68	69.98	77.75	80.79	-0.228	-0.239
707.639	40.18	311.20	-5.991	4.018	26.210	34.065	95.89	-642.47	238.36	-270.51	1.43	-27.10	2.38	-0.88	34.96	50.70	70.03	77.87	80.76	-0.231	-0.241
707.659	40.20	310.65	-5.998	4.024	26.208	34.144	95.82	-627.74	237.94	-283.58	12.18	-17.08	2.21	-0.84	34.92	50.71	70.04	78.02	80.79	-0.232	-0.243
707.679	40.19	310.15	-5.992	4.016	26.210	34.192	95.89	-610.26	234.70	-272.99	12.31	-4.79	2.24	-0.86	34.92	50.70	70.06	78.14	80.76	-0.233	-0.244
707.699	40.18	309.72	-5.992	4.005	26.215	34.228	95.89	-584.74	222.85	-242.16	-0.14	3.61	2.41	-0.92	34.96	50.70	70.08	78.17	80.78	-0.234	-0.245
707.719	40.17	309.09	-5.991	4.024	26.206	34.293	95.89	-551.80	209.99	-210.19	-13.31	3.32	2.63	-1.00	35.06	50.67	70.09	78.14	80.77	-0.236	-0.246
707.739	40.17	308.35	-5.991	4.017	26.214	34.372	95.82	-549.19	201.71	-198.72	-16.20	-8.23	2.76	-1.02	35.12	50.68	70.08	78.05	80.77	-0.237	-0.248
707.759	40.18	307.45	-5.988	4.018	26.212	34.485	95.96	-563.01	194.87	-209.43	-12.95	-16.21	2.69	-0.93	35.16	50.70	70.11	78.01	80.79	-0.240	-0.250
707.779	40.19	306.63	-5.990	4.026	26.208	34.585	95.89	-582.67	198.96	-230.03	-9.76	-15.27	2.53	-0.86	35.16	50.70	70.11	78.01	80.76	-0.242	-0.252
707.799	40.21	305.77	-5.985	4.023	26.209	34.698	95.96	-629.13	218.94	-246.39	-11.08	-20.45	2.55	-0.89	35.12	50.71	70.12	78.05	80.79	-0.245	-0.255
707.819	40.20	305.18	-5.992	4.026	26.204	34.761	95.89	-679.94	246.79	-266.63	-6.35	-27.60	2.55	-0.93	35.06	50.73	70.12	78.17	80.76	-0.246	-0.256
707.839	40.17	304.99	-5.994	4.020	26.207	34.755	95.89	-689.04	248.01	-277.82	4.34	-28.72	2.48	-0.89	35.10	50.77	70.20	78.33	80.80	-0.246	-0.256
707.859	40.15	304.99	-5.988	4.021	26.207	34.739	95.89	-662.27	235.42	-283.93	14.07	-20.17	2.33	-0.83	34.96	50.73	70.23	78.49	80.77	-0.246	-0.256
707.879	40.14	304.87	-5.990	4.023	26.209	34.740	95.96	-612.37	224.36	-267.59	9.26	-0.88	2.29	-0.84	34.98	50.73	70.25	78.59	80.77	-0.246	-0.256
707.899	40.13	304.67	-5.992	4.018	26.210	34.758	95.82	-571.66	208.46	-232.70	-6.68	7.57	2.46	-0.90	35.06	50.74	70.25	78.62	80.78	-0.246	-0.256
707.919	40.14	304.24	-5.995	4.021	26.207	34.815	95.96	-553.63	194.45	-205.95	-17.12	-0.58	2.69	-0.94	35.06	50.73	70.22	78.60	80.76	-0.247	-0.257
707.939	40.16	303.46	-5.992	4.017	26.212	34.917	95.96	-547.51	189.97	-199.20	-15.55	-9.75	2.75	-0.95	34.98	50.71	70.19	78.52	80.80	-0.249	-0.259
707.959	40.16	302.45	-5.997	4.021	26.209	35.038	95.89	-571.05	190.85	-211.47	-10.57	-17.22	2.70	-0.90	34.96	50.73	70.22	78.46	80.76	-0.252	-0.262
707.979	40.16	301.47	-5.991	4.021	26.207	35.152	95.96	-603.26	194.40	-231.85	-10.16	-21.17	2.60	-0.84	34.92	50.73	70.19	78.46	80.79	-0.254	-0.264
707.999	40.14	300.49	-5.994	4.016	26.204	35.250	95.96	-620.47	199.59	-244.89	-12.58	-22.61	2.53	-0.82	34.94	50.73	70.17	78.50	80.76	-0.257	-0.266
708.019	40.16	299.83	-5.991	4.020	26.207	35.340	95.89	-642.31	217.65	-254.38	-5.79	-26.19	2.52	-0.86	34.98	50.77	70.22	78.63	80.78	-0.258	-0.268
708.039	40.17	299.40	-5.992	4.023	26.209	35.399	95.89	-650.39	220.92	-269.02	4.47	-24.51	2.42	-0.82	35.00	50.83	70.25	78.76	80.77	-0.260	-0.270
708.059	40.16	299.24	-5.991	4.018	26.208	35.414	95.89	-633.96	210.23	-280.33	12.61	-14.79	2.26	-0.75	35.04	50.80	70.26	78.94	80.77	-0.260	-0.270
708.079	40.17	299.05	-5.994	4.017	26.206	35.445	95.82	-610.33	204.60	-269.69	10.39	-4.40	2.26	-0.76	35.06	50.81	70.25	79.02	80.79	-0.261	-0.270
708.099	40.19	298.85	-5.992	4.021	26.209	35.485	95.89	-581.37	205.33	-237.33	-3.46	5.57	2.45	-0.87	35.10	50.78	70.30	79.04	80.76	-0.261	-0.271
708.119	40.24	298.77	-5.991	4.020	26.207	35.539	95.89	-558.53	195.51	-209.95	-16.11	2.86	2.66	-0.93	35.10	50.77	70.28	79.00	80.79	-0.263	-0.272
708.139	40.28	298.46	-5.991	4.020	26.207	35.610	95.89	-560.17	179.59	-201.42	-19.29	-8.85	2.78	-0.89	35.10	50.74	70.25	78.92	80.75	-0.264	-0.274
708.159	40.28	298.11	-5.992	4.017	26.208	35.651	95.96	-561.03	175.73	-212.58	-13.34	-13.94	2.64	-0.83	35.10	50.78	70.23	78.84	80.79	-0.265	-0.275
708.179	40.29	297.68	-5.997	4.018	26.204	35.711	95.89	-586.79	190.67	-227.53	-11.13	-16.22	2.58	-0.84	35.08	50.78	70.22	78.81	80.77	-0.266	-0.276
708.199	40.30	297.29	-5.985	4.023	26.205	35.767	95.89	-628.82	203.62	-245.88	-12.52	-23.16	2.56	-0.83	35.16	50.80	70.25	78.87	80.77	-0.267	-0.277
708.219	40.26	297.17	-5.994	4.027	26.204	35.751	95.96	-640.73	204.45	-267.81	-7.05	-27.63	2.39	-0.76	35.37	50.83	70.28	79.01	80.79	-0.267	-0.273
708.239	40.25	297.25	-5.992	4.020	26.205	35.734	96.02	-645.59	208.73	-282.36	4.55	-29.26	2.29	-0.74	35.22	50.83	70.31	79.18	80.76	-0.267	-0.273
708.259	40.26	297.41	-5.984	4.021	26.201	35.720	95.96	-628.39	210.66	-287.84	14.10	-18.71	2.18	-0.73	35.22	50.81	70.34	79.37	80.80	-0.266	-0.273
708.279	40.27	297.64	-5.992	4.018	26.206	35.703	95.89	-588.06	198.30	-270.99	7.87	-1.62	2.17	-0.73	35.18	50.83	70.34	79.52	80.76	-0.266	-0.272
708.299	40.30	297.80	-5.990	4.024	26.202	35.706	95.96	-563.78	186.62	-240.62	-7.40	4.33	2.34	-0.78	35.18	50.83	70.37	79.56	80.79	-0.266	-0.272
708.319	40.28	297.91	-5.994	4.020	26.205	35.675	96.02	-546.55	182.15	-217.87	-16.27	1.19	2.51	-0.84	35.16	50.81	70.36	79.53	80.76	-0.265	-0.272
708.339	40.25	297.72	-5.994	4.020	26.203	35.677	95.82	-547.40	182.53	-203.46	-16.62	-8.46	2.69	-0.90	35.20	50.81	70.36	79.46	80.78	-0.266	-0.272
708.359	40.22	297.52	-5.991	4.026	26.204	35.668	95.89	-573.57	178.22	-212.06	-13.34	-19.02	2.70	-0.84	34.94	50.76	70.33	79.39	80.78	-0.265	-0.272
708.379	40.21	297.25	-5.991	4.026	26.204	35.693	95.96	-588.13	178.78	-229.70	-12.82	-18.71	2.56	-0.78	35.00	50.78	70.31	79.39	80.77	-0.266	-0.272
708.399	40.22	297.29	-5.988	4.027	26.204	35.696	95.89	-612.89	195.62	-243.05	-13.71	-18.69	2.52	-0.80	35.08	50.78	70.34	79.44	80.79	-0.266	-0.272
708.419	40.22	297.33	-5.991	4.030	26.201	35.696	95.89	-642.52	214.73	-257.53	-8.30	-24.57	2.49	-0.83	35.04	50.78	70.34	79.59	80.76	-0.266	-0.272
708.439	40.23	297.68	-5.990	4.017	26.206	35.662	95.96	-643.00	210.27	-274.23	1.81	-25.09	2.34	-0.77	34.96	50.83	70.39	79.75	80.79	-0.265	-0.271
708.459	40.23	298.19	-5.991	4.016	26.206	35.597	95.89	-628.97	203.81	-286.77	12.97	-19.28	2.19	-0.71	34.96	50.81	70.42	79.91	80.76	-0.264	-0.270
708.479	40.21	298.70	-5.990	4.023	26.205	35.520	95.89	-593.83	202.26	-277.94	13.77	-5.49	2.14	-0.73	34.92	50.83	70.42	80.05	80.79	-0.262	-0.269
708.499	40.21	299.20	-5.992	4.018	26.208	35.463	95.89	-556.57	197.25	-239.93	-2.51	8.05	2.32	-0.82	34.94	50.80	70.45	80.10	80.77	-0.261	-0.267
708.519	40.21	299.59	-5.995	4.020	26.207	35.413	95.96	-547.07	186.36	-208.83	-17.48	3.15	2.62	-0.89	34.96	50.81	70.45	80.05	80.77	-0.260	-0.266
708.539	40.21	299.75	-5.995	4.020	26.207	35.399	95.96	-545.16	179.21	-196.13	-18.60	-8.20	2.78	-0.91	35.00	50.80	70.45	79.98	80.79	-0.260	-0.266
708.559	40.20	299.91	-5.992	4.021	26.207	35.372	95.96	-549.92	179.43	-207.75	-11.88	-14.01	2.65	-0.86	35.06	50.78	70.44	79.95	80.77	-0.259	-0.266
708.579	40.19	299.91	-5.988	4.020	26.211	35.364	95.96	-582.59	190.35	-223.93	-11.56	-18.87	2.60	-0.85	35.08	50.80	70.44	79.92	80.79	-0.259	-0.265
708.599	40.23	300.10	-5.994	4.026	26.204	35.369	95.89	-607.57	199.63	-241.14	-15.11	-22.23	2.52	-0.83	35.08	50.80	70.44	79.97	80.76	-0.259	-0.265
708.619	40.24	300.49	-5.991	4.017	26.208	35.332	95.82	-627.28	209.63	-259.51	-9.33	-26.86	2.42	-0.81	35.12	50.83	70.48	80.10	80.80	-0.258	-0.265
708.639	40.21	301.12	-5.992	4.016	26.206	35.238	95.89	-667.29	230.13	-279.25	3.05	-30.28	2.39	-0.82	35.06	50.81	70.50	80.23	80.76	-0.256	-0.263
708.659	40.20	302.06	-5.988	4.023	26.205	35.117	95.96	-672.48	243.15	-286.34	12.44	-19.04	2.35	-0.85	35.10	50.81	70.59	80.39	80.79	-0.254	-0.260
708.679	40.17	303.15	-5.992	4.018	26.212	34.965	95.89	-625.70	231.50	-268.73	8.38	-3.35	2.33	-0.86	34.92	50.78	70.59	80.50	80.77	-0.250	-0.257
708.699	40.13	304.21	-5.995	4.020	26.207	34.807	95.89	-579.43	214.92	-235.79	-4.98	4.70	2.46	-0.91	35.18	50.78	70.58	80.56	80.77	-0.247	-0.254
708.719	40.11	305.18	-5.985	4.023	26.211	34.684	95.89	-550.12	202.97	-209.15	-15.63	3.29	2.63	-0.97	35.12	50.77	70.58	80.53	80.79	-0.244	-0.251
708.739	40.11	305.81	-5.992	4.020	26.209	34.609	95.89	-544.08	194.52	-196.91	-17.50	-8.63	2.76	-0.99	35.08	50.76	70.55	80.46	80.76	-0.243	-0.249
708.759	40.14	306.16	-5.991	4.021	26.205	34.598	95.82	-553.29	192.62	-208.67	-13.25	-15.80	2.65	-0.92	35.04	50.76	70.52	80.42	80.79	-0.243	-0.249
708.779	40.16	306.43	-5.992	4.021	26.205	34.583	95.96	-582.56	205.13	-227.90	-11.77	-15.28	2.56	-0.90	35.02	50.74	70.50	80.39	80.76	-0.242	-0.249
708.799	40.15	306.63	-5.992	4.020	26.207	34.553	95.96	-625.54	225.73	-243.95	-12.62	-21.40	2.56	-0.93	35.06	50.74	70.52	80.44	80.79	-0.242	-0.248
708.819	40.12	307.18	-5.995	4.023	26.205	34.467	95.96	-637.96	233.63	-257.50	-7.97	-27.26	2.48	-0.91	35.20	50.81	70.52	80.60	80.77	-0.240	-0.246
708.839	40.12	307.88	-5.992	4.020	26.205	34.384	95.89	-640.65	235.96	-275.20	5.55	-26.59	2.33	-0.86	35.20	50.83	70.52	80.73	80.78	-0.238	-0.244
708.859	40.13	308.66	-5.992	4.017	26.206	34.305	95.96	-642.99	240.21	-281.39	15.60	-18.46	2.29	-0.85	35.12	50.80	70.55	80.89	80.79	-0.236	-0.243
708.879	40.15	309.56	-5.992	4.026	26.206	34.225	95.89	-599.96	237.22	-255.52	7.33	0.47	2.35	-0.93	35.16	50.83	70.56	81.01	80.76	-0.234	-0.241
708.899	40.17	310.54	-5.992	4.020	26.205	34.134	96.02	-559.72	225.07	-224.41	-9.24	7.67	2.49	-1.00	34.88	50.76	70.52	81.00	80.80	-0.232	-0.239
708.919	40.18	311.28	-5.991	4.024	26.204	34.064	95.96	-562.33	213.77	-206.39	-18.41	-4.00	2.72	-1.04	35.00	50.73	70.52	80.97	80.76	-0.231	-0.237
708.939	40.19	311.98	-5.994	4.018	26.206	33.991	95.82	-561.32	209.30	-208.55	-15.09	-11.89	2.69	-1.00	35.28	50.76	70.50	80.85	80.80	-0.229	-0.236
708.959	40.20	312.53	-5.995	4.017	26.206	33.943	95.82	-574.02	217.88	-220.14	-10.92	-16.98	2.61	-0.99	35.08	50.71	70.47	80.84	80.76	-0.228	-0.235
708.979	40.22	313.16	-5.990	4.020	26.205	33.888	95.89	-605.97	232.87	-237.30	-11.70	-21.34	2.55	-0.98	35.28	50.77	70.48	80.84	80.79	-0.227	-0.233
708.999	40.20	313.90	-5.990	4.029	26.205	33.792	95.89	-617.93	236.00	-256.48	-12.08	-23.49	2.41	-0.92	35.16	50.73	70.48	80.88	80.77	-0.225	-0.231
709.019	40.18	314.80	-5.994	4.021	26.203	33.679	96.02	-633.79	246.65	-273.84	-3.83	-25.90	2.31	-0.90	35.22	50.76	70.53	81.01	80.77	-0.222	-0.229
709.039	40.17	315.77	-5.990	4.021	26.205	33.568	95.89	-638.76	261.79	-287.31	9.95	-21.83	2.22	-0.91	35.20	50.73	70.55	81.16	80.79	-0.219	-0.226
709.059	40.18	316.87	-5.990	4.020	26.205	33.459	95.96	-612.34	258.06	-282.22	13.10	-7.51	2.17	-0.91	35.20	50.76	70.56	81.26	80.76	-0.217	-0.224
709.079	40.22	317.85	-5.997	4.020	26.207	33.391	95.89	-580.82	246.13	-254.55	1.54	1.06	2.28	-0.97	35.22	50.73	70.55	81.31	80.79	-0.215	-0.222
709.099	40.26	318.86	-5.991	4.024	26.202	33.316	95.89	-546.21	230.18	-222.51	-13.90	2.95	2.45	-1.03	35.16	50.70	70.50	81.27	80.76	-0.214	-0.220
709.119	40.25	319.53	-5.992	4.018	26.206	33.235	95.96	-532.92	223.52	-205.95	-18.42	-5.67	2.59	-1.09	35.18	50.70	70.48	81.20	80.79	-0.212	-0.218
709.139	40.22	320.00	-5.988	4.024	26.202	33.163	95.82	-555.38	222.95	-218.20	-13.50	-16.49	2.55	-1.02	35.20	50.70	70.44	81.11	80.76	-0.210	-0.217
709.159	40.19	320.39	-5.987	4.023	26.205	33.104	95.89	-583.03	237.72	-239.17	-11.02	-16.95	2.44	-0.99	35.28	50.71	70.44	81.07	80.76	-0.208	-0.215
709.179	40.18	320.93	-5.992	4.020	26.209	33.035	95.82	-621.13	266.28	-249.62	-12.22	-21.48	2.49	-1.07	35.26	50.74	70.45	81.08	80.79	-0.207	-0.214
709.199	40.18	321.52	-5.992	4.017	26.208	32.979	95.96	-648.05	278.57	-263.19	-6.00	-30.85	2.46	-1.06	35.20	50.77	70.45	81.20	80.76	-0.205	-0.212
709.219	40.18	322.46	-5.995	4.029	26.201	32.879	95.89	-633.44	272.25	-283.54	5.08	-26.61	2.23	-0.96	35.22	50.77	70.52	81.30	80.80	-0.203	-0.210
709.239	40.19	323.40	-5.990	4.018	26.204	32.792	95.96	-621.70	274.22	-285.58	10.80	-12.63	2.18	-0.96	35.10	50.73	70.53	81.42	80.75	-0.201	-0.208
709.259	40.19	324.37	-5.990	4.018	26.208	32.693	95.89	-594.20	279.32	-252.64	1.31	2.06	2.35	-1.11	35.00	50.74	70.53	81.46	80.79	-0.198	-0.205
709.279	40.16	325.35	-5.992	4.017	26.208	32.568	95.96	-551.22	264.18	-219.43	-12.58	6.95	2.51	-1.20	35.02	50.73	70.56	81.40	80.76	-0.195	-0.202
709.299	40.13	326.13	-5.995	4.020	26.209	32.467	95.82	-535.39	242.97	-206.69	-16.97	-3.19	2.59	-1.18	35.04	50.74	70.48	81.33	80.79	-0.193	-0.200
709.319	40.11	326.68	-5.997	4.011	26.209	32.402	95.96	-542.34	234.09	-214.06	-14.63	-13.65	2.53	-1.09	35.00	50.73	70.52	81.24	80.77	-0.191	-0.198
709.339	40.12	327.07	-5.992	4.021	26.205	32.367	95.89	-568.12	248.50	-225.71	-14.43	-15.74	2.52	-1.10	34.98	50.76	70.50	81.20	80.77	-0.190	-0.197
709.359	40.13	327.50	-5.991	4.023	26.211	32.332	95.89	-608.32	278.55	-239.14	-14.26	-20.10	2.54	-1.16	35.02	50.76	70.50	81.20	80.79	-0.189	-0.196
709.379	40.12	327.97	-5.991	4.026	26.204	32.278	95.96	-623.01	295.48	-252.67	-8.98	-22.98	2.47	-1.17	35.10	50.76	70.48	81.26	80.76	-0.188	-0.195
709.399	40.11	328.91	-5.994	4.021	26.209	32.182	95.96	-625.14	296.62	-273.43	2.37	-22.79	2.29	-1.08	35.04	50.70	70.53	81.37	80.79	-0.186	-0.193
709.419	40.11	329.77	-5.994	4.020	26.207	32.098	95.96	-618.74	293.76	-287.73	13.60	-18.26	2.15	-1.02	35.20	50.73	70.53	81.49	80.76	-0.184	-0.191
709.439	40.12	330.74	-5.994	4.023	26.207	32.007	95.89	-577.41	290.80	-268.64	8.99	-1.92	2.15	-1.08	35.22	50.71	70.52	81.55	80.80	-0.181	-0.188
709.459	40.15	331.68	-5.992	4.020	26.211	31.943	95.96	-550.10	283.10	-232.50	-7.73	4.67	2.37	-1.22	34.96	50.67	70.50	81.53	80.76	-0.179	-0.187
709.479	40.19	332.35	-5.992	4.017	26.208	31.909	95.96	-571.16	284.37	-211.74	-16.31	-6.30	2.70	-1.34	35.10	50.62	70.47	81.46	80.78	-0.179	-0.186
709.499	40.21	333.05	-5.995	4.026	26.208	31.859	95.82	-575.12	280.12	-213.29	-13.23	-14.46	2.70	-1.31	35.16	50.65	70.44	81.31	80.78	-0.177	-0.185
709.519	40.23	333.67	-5.992	4.020	26.207	31.815	95.89	-585.63	289.07	-227.92	-7.89	-16.79	2.57	-1.27	35.14	50.62	70.39	81.29	80.76	-0.176	-0.183
709.539	40.28	334.26	-5.984	4.021	26.209	31.796	95.82	-619.18	306.01	-243.09	-10.07	-22.14	2.55	-1.26	35.12	50.65	70.42	81.27	80.79	-0.176	-0.183
709.559	40.33	334.92	-5.991	4.021	26.209	31.777	95.89	-628.40	310.72	-260.41	-7.67	-26.16	2.41	-1.19	35.10	50.61	70.41	81.33	80.76	-0.175	-0.182
709.579	40.39	335.67	-5.991	4.016	26.206	31.747	95.96	-622.19	319.17	-275.88	4.96	-25.46	2.26	-1.16	35.10	50.65	70.41	81.42	80.79	-0.175	-0.182
709.599	40.39	336.45	-5.995	4.020	26.207	31.680	95.89	-605.20	323.55	-278.88	11.60	-13.23	2.17	-1.16	35.08	50.59	70.41	81.50	80.76	-0.173	-0.180
709.619	40.39	337.15	-5.992	4.018	26.210	31.614	95.89	-581.88	308.91	-260.26	2.46	0.47	2.24	-1.19	35.08	50.59	70.37	81.55	80.79	-0.171	-0.178
709.639	40.39	337.82	-5.992	4.023	26.205	31.552	95.96	-559.49	291.97	-232.33	-10.02	3.06	2.41	-1.26	35.06	50.61	70.39	81.52	80.76	-0.169	-0.177
709.659	40.41	338.29	-5.992	4.026	26.208	31.519	95.82	-532.20	285.87	-208.15	-14.91	-2.14	2.56	-1.37	34.96	50.58	70.34	81.43	80.77	-0.169	-0.176
709.679	40.41	338.60	-5.987	4.026	26.208	31.490	95.89	-541.28	281.61	-205.82	-12.83	-12.90	2.63	-1.37	35.10	50.58	70.31	81.31	80.78	-0.168	-0.175
709.699	40.42	338.95	-5.988	4.018	26.210	31.468	96.02	-577.76	287.87	-222.25	-13.13	-18.43	2.60	-1.30	35.08	50.61	70.31	81.27	80.76	-0.167	-0.174
