TIRF Data File: Project 1320; Run 126
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
30.460	39.63	404.06	0.000	0.021	24.866	26.022	68.38	-487.29	47.69	-1506.88	45.03	-36.08	0.32	-0.03	37.38	56.08	53.27	65.24	79.61	-0.044	-0.006
30.480	39.61	403.08	-0.008	0.025	24.855	26.070	68.38	-586.39	51.57	-1516.29	53.07	-36.36	0.39	-0.03	37.36	56.08	53.22	65.08	79.57	-0.047	-0.007
30.500	39.59	402.26	0.000	0.030	24.850	26.111	68.38	-644.70	54.64	-1510.25	57.87	-18.97	0.43	-0.04	37.30	56.06	53.14	64.88	79.61	-0.048	-0.009
30.520	39.55	401.44	-0.006	0.037	24.841	26.136	68.38	-705.88	53.12	-1486.38	45.57	-12.19	0.47	-0.04	37.26	56.08	53.16	64.72	79.57	-0.050	-0.010
30.540	39.46	400.66	-0.003	0.024	24.838	26.132	68.38	-774.84	53.84	-1476.83	34.81	-18.43	0.52	-0.04	37.20	56.03	53.14	64.53	79.59	-0.050	-0.010
30.560	39.39	400.00	-0.002	0.024	24.828	26.129	68.45	-817.11	55.30	-1486.81	34.75	-27.95	0.55	-0.04	37.08	56.06	53.17	64.33	79.59	-0.050	-0.010
30.580	39.35	399.29	0.004	0.027	24.818	26.147	68.45	-858.42	59.57	-1507.72	38.37	-36.30	0.57	-0.04	37.03	56.08	53.20	64.13	79.58	-0.051	-0.010
30.600	39.33	398.75	0.004	0.028	24.813	26.170	68.38	-914.35	64.50	-1526.07	38.13	-39.42	0.60	-0.04	36.83	56.03	53.25	63.98	79.61	-0.052	-0.011
30.620	39.33	398.24	0.000	0.022	24.809	26.201	68.45	-975.32	70.37	-1541.48	44.43	-41.83	0.63	-0.05	37.01	56.12	53.28	63.82	79.56	-0.053	-0.012
30.640	39.32	397.73	0.004	0.028	24.806	26.231	68.32	-1051.06	72.22	-1551.37	56.60	-37.83	0.68	-0.05	36.99	56.03	53.33	63.62	79.61	-0.054	-0.014
30.660	39.36	397.14	0.000	0.022	24.805	26.295	68.45	-1120.41	64.09	-1528.69	50.38	-20.75	0.73	-0.04	36.97	56.03	53.39	63.47	79.57	-0.057	-0.016
30.680	39.40	396.79	0.004	0.027	24.796	26.346	68.32	-1214.81	65.37	-1499.93	34.88	-20.92	0.81	-0.04	36.95	56.02	53.49	63.30	79.60	-0.059	-0.018
30.700	39.43	396.48	-0.002	0.021	24.795	26.389	68.38	-1331.90	62.89	-1504.49	32.81	-35.37	0.89	-0.04	36.89	55.96	53.58	63.17	79.58	-0.060	-0.019
30.720	39.46	396.32	-0.002	0.025	24.789	26.418	68.45	-1416.27	56.87	-1512.23	33.92	-38.19	0.94	-0.04	36.65	55.94	53.69	63.02	79.58	-0.062	-0.020
30.740	39.50	396.17	0.004	0.030	24.784	26.456	68.38	-1518.62	65.44	-1519.41	36.10	-45.80	1.00	-0.04	36.83	55.99	53.79	62.92	79.60	-0.063	-0.022
30.760	39.57	396.01	-0.002	0.028	24.780	26.510	68.32	-1644.65	74.85	-1524.44	39.53	-53.90	1.08	-0.05	36.55	55.94	53.90	62.85	79.58	-0.065	-0.024
30.780	39.66	395.85	0.001	0.025	24.779	26.580	68.38	-1743.49	78.87	-1525.56	49.28	-46.48	1.14	-0.05	36.85	55.94	53.99	62.75	79.61	-0.068	-0.026
30.800	39.74	395.74	0.005	0.031	24.774	26.641	68.38	-1843.65	75.81	-1515.49	53.77	-34.77	1.22	-0.05	36.69	55.93	54.05	62.66	79.59	-0.070	-0.029
30.820	39.83	395.50	0.004	0.025	24.767	26.720	68.38	-1966.37	63.48	-1488.31	39.64	-26.29	1.32	-0.04	36.81	55.86	54.18	62.56	79.63	-0.073	-0.032
30.840	39.92	395.27	0.010	0.033	24.759	26.798	68.32	-2098.48	57.33	-1479.07	29.97	-30.06	1.42	-0.04	36.75	55.84	54.26	62.49	79.60	-0.076	-0.034
30.860	39.99	395.11	0.004	0.028	24.751	26.852	68.38	-2226.85	46.69	-1492.25	33.24	-44.40	1.49	-0.03	36.71	55.78	54.38	62.43	79.62	-0.078	-0.036
30.880	40.05	394.80	0.005	0.030	24.742	26.918	68.38	-2327.22	43.57	-1503.26	36.95	-47.97	1.55	-0.03	36.67	55.75	54.46	62.42	79.62	-0.081	-0.039
30.900	40.10	394.41	0.004	0.031	24.734	26.976	68.32	-2430.83	54.85	-1505.90	34.97	-50.51	1.61	-0.04	36.38	55.71	54.57	62.42	79.61	-0.083	-0.041
30.920	40.11	393.86	0.005	0.027	24.729	27.019	68.25	-2560.56	71.32	-1517.42	43.57	-58.53	1.69	-0.05	36.71	55.72	54.67	62.43	79.63	-0.085	-0.042
30.940	40.11	393.12	0.004	-0.011	24.732	27.067	68.32	-2666.75	70.85	-1520.82	55.25	-49.23	1.75	-0.05	36.67	55.70	54.75	62.44	79.59	-0.086	-0.044
30.960	40.12	392.10	0.004	0.027	24.714	27.147	68.45	-2757.07	61.77	-1497.34	49.81	-32.93	1.84	-0.04	36.67	55.68	54.83	62.46	79.63	-0.090	-0.047
30.980	40.11	390.89	0.007	0.028	24.705	27.228	68.32	-2885.21	50.73	-1478.33	35.52	-33.48	1.95	-0.03	36.55	55.67	54.92	62.47	79.60	-0.093	-0.050
31.000	40.11	389.60	0.008	0.027	24.698	27.312	68.32	-3013.16	37.15	-1483.05	31.50	-41.52	2.03	-0.03	36.61	55.68	54.97	62.52	79.63	-0.096	-0.053
31.020	40.07	388.27	0.008	0.033	24.687	27.383	68.32	-3113.64	32.62	-1499.93	36.66	-49.06	2.08	-0.02	36.71	55.68	55.03	62.53	79.61	-0.098	-0.055
31.040	40.04	386.94	0.007	0.027	24.680	27.451	68.38	-3218.38	39.12	-1496.10	34.35	-55.78	2.15	-0.03	36.53	55.68	55.13	62.60	79.61	-0.101	-0.057
31.060	39.98	385.46	0.008	0.033	24.667	27.519	68.45	-3322.57	53.88	-1499.38	35.25	-60.52	2.22	-0.04	36.53	55.72	55.20	62.66	79.62	-0.104	-0.060
31.080	39.95	383.89	0.007	0.025	24.665	27.608	68.45	-3401.88	68.25	-1513.66	46.76	-62.74	2.25	-0.05	36.55	55.75	55.28	62.73	79.61	-0.107	-0.063
31.100	39.92	382.33	0.004	0.027	24.653	27.702	68.38	-3440.43	66.54	-1520.30	57.03	-51.50	2.26	-0.04	36.57	55.81	55.31	62.86	79.64	-0.110	-0.066
31.120	39.88	380.53	0.008	0.025	24.643	27.806	68.38	-3478.19	58.22	-1496.30	47.92	-35.54	2.32	-0.04	36.69	55.87	55.36	62.98	79.59	-0.114	-0.069
31.140	39.86	378.58	0.014	0.033	24.634	27.934	68.32	-3569.83	50.44	-1479.78	32.52	-40.63	2.41	-0.03	36.53	55.89	55.44	63.10	79.63	-0.118	-0.074
31.160	39.84	376.70	0.010	0.030	24.627	28.063	68.32	-3652.54	33.31	-1496.43	30.62	-53.51	2.44	-0.02	36.63	55.93	55.46	63.23	79.61	-0.122	-0.078
31.180	39.83	374.98	0.008	0.024	24.618	28.178	68.38	-3696.43	20.46	-1523.27	37.55	-57.18	2.43	-0.01	36.53	56.02	55.57	63.36	79.63	-0.126	-0.082
31.200	39.79	373.30	0.011	0.025	24.612	28.282	68.32	-3741.83	32.93	-1523.41	34.29	-60.73	2.46	-0.02	36.53	56.10	55.63	63.53	79.62	-0.130	-0.085
31.220	39.77	371.70	0.007	0.031	24.605	28.384	68.32	-3775.93	50.92	-1530.97	34.52	-66.56	2.47	-0.03	36.57	56.21	55.76	63.73	79.61	-0.133	-0.088
31.240	39.76	370.14	-0.002	0.027	24.598	28.501	68.45	-3808.09	55.47	-1553.01	47.36	-68.13	2.45	-0.04	36.61	56.37	55.83	63.94	79.62	-0.137	-0.092
31.260	39.77	368.54	0.004	0.028	24.596	28.634	68.45	-3822.92	42.60	-1561.80	56.00	-56.40	2.45	-0.03	36.63	56.48	55.91	64.17	79.59	-0.141	-0.096
31.280	39.82	367.01	0.005	0.028	24.592	28.787	68.32	-3839.54	34.19	-1535.76	46.25	-41.79	2.50	-0.02	36.87	56.66	56.02	64.33	79.63	-0.146	-0.101
31.300	39.91	365.60	0.010	0.024	24.591	28.959	68.38	-3896.31	20.93	-1515.21	32.10	-45.08	2.57	-0.01	36.63	56.76	56.10	64.58	79.59	-0.151	-0.106
31.320	39.95	364.39	0.008	0.031	24.585	29.089	68.32	-3938.57	4.33	-1528.40	31.33	-56.84	2.58	0.00	36.65	56.91	56.20	64.79	79.63	-0.155	-0.110
31.340	40.01	363.45	0.007	0.036	24.578	29.205	68.38	-3942.34	-6.69	-1550.37	36.17	-62.71	2.54	0.00	36.53	57.04	56.31	65.02	79.61	-0.158	-0.114
31.360	40.09	362.40	0.010	0.024	24.581	29.351	68.32	-3938.33	5.22	-1561.08	40.57	-63.83	2.52	0.00	36.85	57.23	56.43	65.27	79.62	-0.163	-0.118
31.380	40.17	361.38	0.010	0.025	24.577	29.492	68.45	-3929.60	21.73	-1563.34	38.78	-64.32	2.51	-0.01	36.65	57.42	56.59	65.53	79.62	-0.167	-0.123
31.400	40.21	360.21	0.005	0.027	24.576	29.616	68.32	-3953.47	32.96	-1572.87	44.95	-70.76	2.51	-0.02	36.59	57.61	56.73	65.79	79.59	-0.170	-0.126
31.420	40.25	358.92	0.010	0.034	24.575	29.756	68.38	-3973.90	26.41	-1588.06	59.95	-71.03	2.50	-0.02	36.75	57.76	56.83	66.01	79.64	-0.174	-0.130
31.440	40.32	357.63	0.004	0.021	24.581	29.912	68.45	-3932.63	7.76	-1580.87	58.92	-51.23	2.49	0.00	36.81	57.95	56.95	66.27	79.59	-0.178	-0.135
31.460	40.38	356.38	0.004	0.030	24.576	30.059	68.38	-3898.20	2.29	-1547.18	36.95	-42.55	2.52	0.00	36.77	58.15	57.08	66.50	79.63	-0.182	-0.139
31.480	40.44	355.09	0.005	0.025	24.577	30.217	68.38	-3888.89	-4.21	-1542.98	26.69	-55.32	2.52	0.00	36.93	58.30	57.19	66.72	79.61	-0.187	-0.144
31.500	40.50	353.68	0.011	0.024	24.581	30.379	68.38	-3877.56	-9.59	-1567.76	36.06	-64.73	2.47	0.01	36.63	58.47	57.33	67.01	79.62	-0.191	-0.148
31.520	40.52	352.20	0.004	0.027	24.574	30.525	68.45	-3860.86	-0.55	-1579.98	42.02	-66.09	2.44	0.00	36.71	58.69	57.49	67.27	79.62	-0.195	-0.152
31.540	40.52	350.71	0.005	0.028	24.576	30.650	68.59	-3845.50	8.20	-1574.30	34.80	-68.54	2.44	-0.01	36.67	58.91	57.63	67.52	79.62	-0.198	-0.156
31.560	40.51	349.31	0.001	0.027	24.580	30.770	68.59	-3842.68	13.07	-1584.84	37.26	-72.66	2.42	-0.01	36.61	59.09	57.77	67.76	79.63	-0.201	-0.159
31.580	40.51	348.10	0.005	0.028	24.586	30.874	68.59	-3854.03	18.96	-1597.30	51.40	-73.02	2.41	-0.01	36.63	59.29	57.88	68.01	79.60	-0.204	-0.162
31.600	40.50	347.00	0.010	0.025	24.590	30.964	68.52	-3826.69	13.64	-1593.19	60.23	-59.87	2.40	-0.01	36.61	59.47	57.99	68.24	79.65	-0.206	-0.164
31.620	40.49	346.22	0.008	0.025	24.592	31.027	68.65	-3769.74	3.67	-1572.50	51.88	-43.60	2.40	0.00	36.71	59.64	58.12	68.49	79.60	-0.207	-0.166
31.640	40.46	345.55	0.010	0.025	24.592	31.065	68.86	-3747.16	-9.27	-1550.72	33.20	-44.36	2.42	0.01	36.44	59.88	58.24	68.73	79.63	-0.208	-0.167
31.660	40.40	345.01	0.007	0.025	24.598	31.071	68.65	-3755.70	-14.22	-1553.40	28.96	-55.78	2.42	0.01	36.63	60.04	58.37	68.98	79.61	-0.208	-0.167
31.680	40.33	344.54	0.004	0.025	24.596	31.056	68.72	-3777.25	-6.34	-1566.36	39.67	-65.34	2.41	0.00	36.49	60.27	58.53	69.21	79.61	-0.208	-0.167
31.700	40.26	344.19	0.008	0.028	24.598	31.034	68.72	-3782.62	6.23	-1567.70	45.21	-66.23	2.41	0.00	36.46	60.46	58.65	69.44	79.63	-0.207	-0.166
31.720	40.18	344.15	0.007	0.025	24.598	30.976	68.86	-3776.80	15.77	-1557.10	38.49	-64.60	2.43	-0.01	36.49	60.69	58.80	69.69	79.60	-0.206	-0.165
31.740	40.13	344.19	0.008	0.034	24.600	30.937	68.86	-3794.26	17.87	-1567.76	41.61	-71.38	2.42	-0.01	36.51	60.88	58.92	69.89	79.63	-0.205	-0.164
31.760	40.11	344.38	0.007	0.033	24.601	30.901	68.92	-3811.94	12.76	-1581.03	56.27	-69.94	2.41	-0.01	36.42	61.07	59.02	70.13	79.59	-0.204	-0.163
31.780	40.11	344.50	0.004	0.030	24.603	30.894	68.92	-3771.25	10.78	-1571.39	61.07	-48.89	2.40	-0.01	36.49	61.25	59.14	70.33	79.64	-0.204	-0.162
31.800	40.12	344.50	0.004	0.027	24.604	30.902	68.99	-3745.87	11.07	-1534.62	43.34	-37.84	2.44	-0.01	36.53	61.44	59.27	70.53	79.61	-0.204	-0.163
31.820	40.11	344.42	0.004	0.027	24.606	30.901	68.99	-3769.60	-3.75	-1523.27	28.93	-47.48	2.47	0.00	36.51	61.59	59.44	70.73	79.62	-0.204	-0.163
31.840	40.12	344.11	0.010	0.031	24.601	30.933	68.99	-3783.08	-18.26	-1536.88	30.86	-56.45	2.46	0.01	36.53	61.75	59.57	70.92	79.61	-0.205	-0.163
31.860	40.13	343.72	0.005	0.025	24.606	30.975	69.13	-3795.56	-4.10	-1550.00	42.20	-60.25	2.45	0.00	36.59	61.92	59.73	71.10	79.61	-0.206	-0.165
31.880	40.12	343.09	0.008	0.025	24.604	31.028	69.06	-3804.12	12.57	-1549.45	44.51	-62.07	2.46	-0.01	36.69	62.05	59.84	71.27	79.63	-0.207	-0.166
31.900	40.13	342.43	0.007	0.022	24.601	31.092	69.06	-3811.93	13.86	-1551.39	40.00	-67.02	2.46	-0.01	36.81	62.21	59.96	71.44	79.60	-0.209	-0.168
31.920	40.16	341.72	0.011	0.027	24.596	31.181	68.99	-3812.55	16.02	-1573.45	46.68	-69.74	2.42	-0.01	36.87	62.33	60.10	71.60	79.63	-0.211	-0.170
31.940	40.18	341.02	0.011	0.034	24.598	31.264	69.13	-3794.39	17.62	-1584.02	59.09	-61.14	2.40	-0.01	36.95	62.46	60.21	71.75	79.60	-0.213	-0.172
31.960	40.23	340.04	0.004	0.030	24.601	31.390	68.99	-3781.98	17.73	-1567.63	60.90	-45.82	2.41	-0.01	36.95	62.56	60.28	71.88	79.63	-0.216	-0.176
31.980	40.25	339.22	0.010	0.034	24.596	31.477	69.06	-3787.58	6.96	-1538.62	42.94	-37.82	2.46	0.00	36.95	62.68	60.43	71.98	79.61	-0.219	-0.178
32.000	40.24	338.44	0.005	0.021	24.597	31.546	69.06	-3795.89	-2.28	-1523.98	27.35	-45.48	2.49	0.00	37.03	62.74	60.53	72.08	79.62	-0.220	-0.180
32.020	40.23	337.89	0.007	0.030	24.595	31.590	69.06	-3820.72	1.96	-1539.57	33.95	-62.88	2.48	0.00	37.10	62.83	60.62	72.17	79.62	-0.221	-0.181
32.040	40.24	337.43	0.011	0.036	24.596	31.641	69.19	-3826.64	6.33	-1556.92	45.36	-66.47	2.46	0.00	37.20	62.92	60.76	72.31	79.60	-0.223	-0.182
32.060	40.27	336.96	0.014	0.033	24.595	31.711	69.13	-3798.55	6.86	-1555.42	40.67	-61.32	2.44	0.00	37.24	63.02	60.83	72.42	79.64	-0.224	-0.184
32.080	40.30	336.57	0.005	0.031	24.595	31.766	69.13	-3809.82	15.74	-1553.86	35.75	-70.49	2.45	-0.01	37.32	63.05	60.92	72.58	79.60	-0.226	-0.185
32.100	40.31	336.33	0.005	0.028	24.594	31.796	69.06	-3835.35	23.70	-1575.06	48.06	-75.46	2.44	-0.02	37.36	63.08	60.99	72.71	79.63	-0.227	-0.186
32.120	40.32	336.06	0.007	0.025	24.596	31.832	69.19	-3832.28	21.31	-1579.88	61.51	-63.55	2.43	-0.01	37.38	63.12	61.03	72.82	79.61	-0.227	-0.187
32.140	40.31	335.86	0.008	0.033	24.593	31.840	69.13	-3808.03	6.64	-1559.13	57.16	-48.87	2.44	0.00	37.44	63.16	61.10	72.92	79.62	-0.228	-0.187
32.160	40.29	335.75	0.007	0.031	24.591	31.836	69.19	-3769.20	-7.72	-1533.14	37.35	-42.65	2.46	0.01	37.71	63.18	61.16	73.05	79.61	-0.228	-0.187
32.180	40.26	335.43	0.007	0.025	24.594	31.848	69.13	-3756.33	-3.80	-1529.00	28.50	-49.90	2.46	0.00	37.52	63.18	61.24	73.17	79.61	-0.228	-0.187
32.200	40.24	334.92	0.005	0.022	24.595	31.877	69.13	-3770.70	4.64	-1543.20	34.31	-63.86	2.44	0.00	37.63	63.22	61.33	73.31	79.63	-0.228	-0.188
32.220	40.25	334.46	0.004	0.030	24.591	31.926	69.06	-3755.97	2.65	-1563.14	43.14	-67.35	2.40	0.00	37.65	63.28	61.39	73.42	79.59	-0.230	-0.189
32.240	40.26	333.71	0.011	0.027	24.592	32.012	69.13	-3738.17	-0.86	-1569.87	42.88	-68.00	2.38	0.00	37.65	63.30	61.46	73.56	79.65	-0.232	-0.192
32.260	40.27	332.93	0.007	0.025	24.592	32.091	69.13	-3733.62	5.25	-1568.85	38.73	-71.60	2.38	0.00	37.69	63.35	61.55	73.69	79.59	-0.234	-0.194
32.280	40.25	332.11	0.007	0.025	24.590	32.155	69.13	-3723.09	23.40	-1582.85	48.06	-72.48	2.35	-0.01	37.73	63.41	61.62	73.81	79.63	-0.235	-0.195
32.300	40.23	331.25	0.013	0.030	24.591	32.223	69.13	-3687.87	25.72	-1598.27	63.52	-67.80	2.31	-0.02	37.83	63.49	61.66	73.92	79.61	-0.237	-0.197
32.320	40.22	330.39	0.010	0.025	24.592	32.296	69.06	-3624.16	0.70	-1594.41	62.05	-49.28	2.27	0.00	37.63	63.50	61.74	74.02	79.61	-0.239	-0.199
32.340	40.21	329.30	0.008	0.025	24.596	32.400	69.13	-3575.58	-12.37	-1558.33	38.87	-37.74	2.29	0.01	37.75	63.62	61.77	74.13	79.62	-0.241	-0.201
32.360	40.21	328.32	0.005	0.027	24.598	32.496	69.06	-3584.75	3.93	-1540.84	26.79	-51.59	2.33	0.00	37.75	63.63	61.82	74.24	79.60	-0.243	-0.204
32.380	40.23	327.23	0.011	0.030	24.599	32.616	69.06	-3604.72	8.92	-1558.27	34.15	-66.58	2.31	-0.01	37.81	63.72	61.87	74.36	79.64	-0.246	-0.207
32.400	40.24	326.40	0.007	0.024	24.600	32.709	69.13	-3596.78	-2.64	-1577.60	42.47	-66.25	2.28	0.00	37.81	63.79	61.93	74.52	79.60	-0.248	-0.209
32.420	40.24	325.86	0.008	0.031	24.599	32.761	69.06	-3591.16	-1.43	-1570.75	37.92	-66.44	2.29	0.00	37.83	63.94	61.99	74.65	79.64	-0.249	-0.210
32.440	40.23	325.43	0.007	0.034	24.596	32.796	69.13	-3590.97	12.99	-1569.63	35.21	-72.21	2.29	-0.01	37.81	64.06	62.04	74.79	79.60	-0.250	-0.211
32.460	40.22	325.15	0.010	0.022	24.605	32.816	69.13	-3595.49	24.38	-1585.95	45.98	-74.43	2.27	-0.02	37.77	64.20	62.09	74.91	79.62	-0.250	-0.211
32.480	40.20	325.27	0.011	0.028	24.605	32.793	69.13	-3591.75	14.25	-1595.86	57.66	-66.41	2.25	-0.01	37.77	64.27	62.12	75.00	79.61	-0.250	-0.211
32.500	40.18	325.43	0.010	0.024	24.610	32.762	69.06	-3561.65	2.56	-1582.91	59.23	-49.59	2.25	0.00	37.75	64.42	62.21	75.14	79.61	-0.249	-0.210
32.520	40.18	325.62	0.010	0.031	24.613	32.739	69.13	-3535.33	2.16	-1553.33	45.46	-40.82	2.28	0.00	37.75	64.51	62.29	75.24	79.63	-0.248	-0.210
32.540	40.18	325.94	0.010	0.030	24.611	32.707	69.13	-3538.95	-2.30	-1536.44	31.40	-45.39	2.30	0.00	37.77	64.64	62.34	75.37	79.61	-0.248	-0.209
32.560	40.19	326.05	0.010	0.028	24.615	32.703	69.13	-3556.91	-2.28	-1538.45	31.12	-56.82	2.31	0.00	37.73	64.76	62.45	75.49	79.64	-0.247	-0.209
32.580	40.20	326.29	0.010	0.024	24.614	32.687	69.13	-3578.55	5.66	-1552.48	42.58	-66.91	2.31	0.00	37.71	64.89	62.53	75.62	79.60	-0.247	-0.208
32.600	40.24	326.29	0.014	0.028	24.613	32.717	68.99	-3576.51	9.87	-1559.76	47.16	-65.26	2.29	-0.01	37.71	65.02	62.59	75.75	79.64	-0.248	-0.209
32.620	40.25	326.21	0.013	0.031	24.617	32.740	69.06	-3564.01	9.62	-1557.43	39.33	-64.11	2.29	-0.01	37.71	65.14	62.70	75.87	79.61	-0.248	-0.210
32.640	40.25	326.13	0.017	0.031	24.615	32.748	68.99	-3586.54	13.85	-1566.72	41.53	-71.45	2.29	-0.01	37.61	65.25	62.73	76.00	79.61	-0.248	-0.210
32.660	40.22	325.78	0.011	0.036	24.616	32.753	69.06	-3598.97	21.16	-1580.31	57.53	-69.35	2.28	-0.01	37.97	65.36	62.83	76.11	79.62	-0.248	-0.210
32.680	40.21	325.58	0.011	0.036	24.614	32.765	69.13	-3574.27	19.99	-1577.86	66.78	-50.75	2.27	-0.01	37.83	65.44	62.88	76.20	79.61	-0.249	-0.210
32.700	40.23	325.23	0.007	0.027	24.616	32.816	69.06	-3553.88	6.52	-1547.76	49.69	-37.31	2.30	0.00	37.93	65.53	62.94	76.30	79.65	-0.250	-0.211
32.720	40.25	324.88	0.010	0.028	24.615	32.871	69.13	-3566.13	-4.34	-1520.95	27.82	-42.82	2.34	0.00	37.87	65.62	62.99	76.37	79.59	-0.251	-0.213
32.740	40.28	324.57	0.007	0.033	24.616	32.925	69.13	-3595.12	2.59	-1528.47	28.68	-57.67	2.35	0.00	38.03	65.69	63.03	76.46	79.64	-0.252	-0.214
32.760	40.32	324.18	-0.011	0.030	24.617	32.999	69.06	-3613.16	9.81	-1545.58	40.00	-63.96	2.34	-0.01	38.15	65.77	63.18	76.53	79.60	-0.254	-0.216
32.780	40.32	323.98	0.010	0.027	24.612	33.015	69.06	-3616.14	14.74	-1550.45	42.72	-62.33	2.33	-0.01	38.16	65.88	63.25	76.59	79.62	-0.255	-0.216
32.800	40.29	323.67	0.010	0.027	24.610	33.028	69.13	-3638.81	9.82	-1552.25	37.59	-68.78	2.34	-0.01	38.20	65.96	63.33	76.68	79.62	-0.255	-0.217
32.820	40.27	323.51	0.007	0.028	24.609	33.029	69.06	-3662.56	9.20	-1565.00	39.64	-72.99	2.34	-0.01	38.26	66.04	63.36	76.76	79.61	-0.255	-0.217
32.840	40.25	323.47	0.005	0.027	24.614	33.010	68.92	-3665.91	26.13	-1571.10	52.21	-67.81	2.33	-0.02	38.40	66.15	63.44	76.84	79.63	-0.254	-0.215
32.860	40.22	323.63	0.008	0.028	24.607	32.971	68.92	-3658.49	29.91	-1572.81	65.44	-59.58	2.33	-0.02	38.50	66.19	63.49	76.89	79.60	-0.254	-0.215
32.880	40.20	323.86	0.004	0.027	24.608	32.932	68.99	-3626.21	6.17	-1558.74	56.94	-46.01	2.33	0.00	38.58	66.22	63.55	76.95	79.63	-0.253	-0.214
32.900	40.21	323.90	0.005	0.031	24.609	32.935	68.99	-3604.01	-8.26	-1532.49	34.36	-41.08	2.35	0.01	38.64	66.25	63.58	77.02	79.59	-0.253	-0.214
32.920	40.21	324.14	0.013	0.031	24.609	32.911	68.86	-3631.65	5.41	-1520.87	25.87	-55.81	2.39	0.00	38.62	66.28	63.65	77.05	79.64	-0.252	-0.213
32.940	40.17	324.10	0.008	0.027	24.606	32.881	68.92	-3659.98	14.76	-1542.28	38.26	-67.41	2.37	-0.01	38.62	66.36	63.71	77.11	79.61	-0.252	-0.212
32.960	40.13	324.10	0.010	0.022	24.605	32.851	68.86	-3657.80	6.66	-1556.26	45.87	-67.19	2.35	0.00	38.75	66.35	63.76	77.18	79.62	-0.251	-0.212
32.980	40.10	324.22	0.013	0.012	24.607	32.816	68.79	-3643.00	3.77	-1552.53	39.67	-67.47	2.35	0.00	38.66	66.38	63.84	77.27	79.61	-0.250	-0.211
33.000	40.09	324.29	0.008	0.028	24.603	32.796	68.72	-3632.81	16.01	-1562.33	38.64	-71.48	2.33	-0.01	38.70	66.39	63.85	77.31	79.61	-0.250	-0.210
33.020	40.08	324.22	0.011	0.025	24.604	32.801	68.86	-3639.67	24.60	-1579.48	49.98	-74.50	2.30	-0.02	38.72	66.39	63.88	77.34	79.64	-0.250	-0.210
33.040	40.09	324.29	0.013	0.033	24.601	32.800	68.86	-3619.52	15.12	-1589.99	61.82	-64.80	2.28	-0.01	38.70	66.45	63.88	77.36	79.59	-0.250	-0.210
33.060	40.12	324.26	0.016	0.028	24.600	32.831	68.79	-3563.53	3.87	-1574.82	56.47	-45.53	2.26	0.00	38.68	66.44	63.95	77.39	79.64	-0.251	-0.211
33.080	40.18	324.22	0.007	0.027	24.604	32.877	68.65	-3538.91	-0.09	-1546.22	36.60	-42.44	2.29	0.00	38.66	66.44	63.96	77.42	79.60	-0.252	-0.212
33.100	40.19	324.18	0.008	0.025	24.602	32.892	68.79	-3555.03	-3.08	-1537.39	25.89	-54.04	2.31	0.00	38.62	66.47	63.98	77.46	79.63	-0.252	-0.213
33.120	40.19	324.22	0.007	0.036	24.600	32.888	68.72	-3555.33	-0.99	-1551.70	31.38	-62.48	2.29	0.00	38.58	66.50	64.06	77.47	79.61	-0.252	-0.213
33.140	40.18	324.41	0.007	0.028	24.603	32.861	68.79	-3532.49	4.05	-1567.86	41.13	-66.25	2.25	0.00	38.52	66.53	64.06	77.50	79.61	-0.251	-0.212
33.160	40.21	324.68	0.010	0.027	24.598	32.856	68.72	-3510.81	6.07	-1576.01	41.90	-67.37	2.23	0.00	38.48	66.58	64.12	77.55	79.63	-0.251	-0.212
33.180	40.24	324.88	0.005	0.025	24.604	32.863	68.79	-3507.88	8.73	-1576.89	37.83	-68.75	2.22	-0.01	38.48	66.69	64.14	77.63	79.60	-0.251	-0.212
33.200	40.29	325.11	0.011	0.028	24.605	32.881	68.72	-3529.82	15.11	-1589.01	43.94	-72.63	2.22	-0.01	38.50	66.74	64.17	77.69	79.63	-0.252	-0.212
33.220	40.34	325.78	0.010	0.025	24.608	32.852	68.79	-3529.06	13.38	-1594.64	56.46	-67.38	2.21	-0.01	38.48	66.79	64.20	77.75	79.59	-0.251	-0.212
33.240	40.39	326.60	0.008	0.028	24.613	32.815	68.79	-3497.19	9.34	-1587.55	62.95	-50.50	2.20	-0.01	38.48	66.85	64.23	77.78	79.64	-0.250	-0.211
33.260	40.41	327.58	0.011	0.028	24.619	32.728	68.72	-3475.09	0.63	-1555.67	45.75	-40.20	2.23	0.00	38.46	66.92	64.23	77.81	79.60	-0.248	-0.209
33.280	40.39	328.59	0.008	0.025	24.614	32.608	68.79	-3483.46	-2.48	-1535.91	29.44	-47.86	2.27	0.00	38.36	67.01	64.31	77.87	79.62	-0.245	-0.206
33.300	40.39	329.69	0.008	0.024	24.618	32.508	68.65	-3513.77	-4.44	-1547.18	32.50	-63.81	2.27	0.00	38.36	67.07	64.31	77.94	79.61	-0.243	-0.203
33.320	40.38	330.94	0.014	0.031	24.617	32.370	68.86	-3530.32	-1.49	-1557.70	41.31	-67.00	2.27	0.00	38.40	67.15	64.40	78.01	79.60	-0.240	-0.200
33.340	40.35	331.99	0.004	0.028	24.615	32.245	68.72	-3529.81	9.62	-1555.41	41.79	-63.32	2.27	-0.01	38.38	67.24	64.45	78.10	79.62	-0.237	-0.197
