ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
sec,kph,rpm,deg,deg,cm,cm,kPa,N,N,N,N-m,N-m,none,none,deg C,deg C,deg C,deg C,deg F,none
188.160,40.07,407.54,10.602,0.024,24.618,25.643,57.26,-21.81,-2851.22,-1125.39,56.14,1.02,0.02,2.53,25.92,52.42,58.86,54.24,84.27,-0.040
188.180,40.05,407.19,10.685,0.025,24.616,25.646,57.19,-30.16,-2795.16,-1121.62,58.26,-0.85,0.03,2.49,26.16,52.58,59.00,54.30,84.26,-0.040
188.200,40.06,406.91,10.760,0.025,24.618,25.660,57.26,-42.95,-2761.92,-1111.15,58.40,-1.81,0.04,2.49,26.22,52.74,59.19,54.33,84.27,-0.041
188.220,40.06,406.52,10.848,0.028,24.615,25.677,57.06,-47.24,-2758.48,-1100.17,57.03,1.19,0.04,2.51,26.18,52.86,59.30,54.42,84.27,-0.041
188.240,40.05,406.45,10.931,0.028,24.619,25.666,57.19,-38.72,-2773.70,-1103.02,57.02,5.68,0.04,2.51,26.18,52.99,59.44,54.47,84.26,-0.041
188.260,40.04,406.60,11.008,0.027,24.619,25.646,57.19,-34.11,-2813.13,-1102.42,56.04,4.95,0.03,2.55,26.22,53.11,59.66,54.57,84.29,-0.040
188.280,40.04,406.76,11.093,0.025,24.624,25.626,57.19,-39.56,-2837.27,-1117.96,58.94,-0.97,0.04,2.54,25.94,53.24,59.79,54.63,84.26,-0.039
188.300,40.04,406.64,11.181,0.031,24.626,25.626,57.19,-20.15,-2817.33,-1131.08,59.09,0.13,0.02,2.49,26.39,53.46,59.95,54.68,84.30,-0.039
188.320,40.06,406.45,11.264,0.030,24.627,25.649,57.19,-10.92,-2779.38,-1126.04,56.48,0.65,0.01,2.47,26.28,53.55,60.15,54.75,84.26,-0.040
188.340,40.10,406.09,11.345,0.022,24.632,25.685,57.40,-27.75,-2763.41,-1112.69,55.32,-2.88,0.02,2.48,26.32,53.66,60.31,54.85,84.29,-0.041
188.360,40.10,405.78,11.428,0.025,24.635,25.700,57.33,-43.15,-2761.29,-1097.08,54.75,-4.34,0.04,2.52,26.30,53.78,60.43,54.88,84.29,-0.041
188.380,40.11,405.47,11.505,0.021,24.638,25.716,57.33,-50.97,-2743.86,-1093.15,58.27,-4.58,0.05,2.51,26.35,53.91,60.59,54.97,84.29,-0.042
188.400,40.14,405.43,11.589,0.022,24.642,25.731,57.19,-59.01,-2752.10,-1100.86,60.52,-5.74,0.05,2.50,26.32,53.97,60.73,55.01,84.30,-0.042
188.420,40.15,405.59,11.674,0.025,24.637,25.723,57.19,-39.45,-2784.71,-1113.86,59.28,-2.75,0.04,2.50,26.34,54.09,60.89,55.11,84.29,-0.042
188.440,40.16,405.66,11.754,0.027,24.641,25.716,57.26,-12.31,-2802.15,-1127.45,56.98,0.22,0.01,2.49,26.30,54.19,61.06,55.17,84.32,-0.042
188.460,40.19,405.55,11.840,0.028,24.641,25.736,57.33,-13.73,-2793.94,-1121.32,53.85,-1.86,0.01,2.49,26.35,54.32,61.25,55.23,84.29,-0.043
188.480,40.19,405.23,11.912,0.022,24.648,25.749,57.26,-29.90,-2761.98,-1104.26,56.00,-5.54,0.03,2.50,26.41,54.42,61.41,55.28,84.32,-0.043
188.500,40.18,405.00,11.998,0.021,24.648,25.750,57.19,-33.56,-2734.91,-1091.24,58.58,-4.16,0.03,2.51,26.43,54.50,61.51,55.27,84.30,-0.043
188.520,40.17,404.69,12.081,0.025,24.647,25.753,57.19,-39.41,-2721.81,-1092.06,57.61,-2.82,0.04,2.49,26.63,54.58,61.69,55.34,84.32,-0.043
188.540,40.17,404.57,12.169,0.024,24.651,25.749,57.19,-45.75,-2732.88,-1093.50,55.98,-3.95,0.04,2.50,26.63,54.70,61.80,55.39,84.32,-0.043
188.560,40.15,404.57,12.248,0.028,24.649,25.729,57.19,-41.98,-2763.35,-1103.39,56.35,-5.05,0.04,2.50,26.28,54.80,61.95,55.44,84.30,-0.042
188.580,40.14,404.65,12.324,0.022,24.650,25.711,57.40,-32.75,-2777.84,-1118.09,58.27,-7.10,0.03,2.48,26.37,54.92,62.10,55.47,84.33,-0.041
188.600,40.14,404.57,12.404,0.021,24.654,25.711,57.13,-30.59,-2755.75,-1123.80,57.89,-9.76,0.03,2.45,26.39,55.04,62.25,55.52,84.29,-0.041
188.620,40.13,404.41,12.485,0.021,24.658,25.707,57.26,-22.97,-2733.68,-1113.10,55.27,-7.54,0.02,2.46,26.39,55.15,62.40,55.55,84.33,-0.041
188.640,40.12,404.10,12.567,0.021,24.658,25.710,57.19,-18.74,-2729.55,-1096.63,53.68,-4.17,0.02,2.49,26.41,55.29,62.56,55.55,84.31,-0.041
188.660,40.11,403.71,12.650,0.021,24.658,25.723,57.19,-31.94,-2715.65,-1091.35,54.60,-5.36,0.03,2.49,26.28,55.36,62.70,55.59,84.34,-0.041
188.680,40.11,403.47,12.719,0.025,24.661,25.728,57.06,-46.39,-2696.94,-1092.42,56.36,-8.07,0.04,2.47,26.45,55.51,62.83,55.62,84.32,-0.042
188.700,40.09,403.36,12.773,0.030,24.660,25.718,56.99,-43.12,-2698.32,-1095.79,58.27,-9.55,0.04,2.46,26.47,55.61,62.97,55.65,84.33,-0.041
188.720,40.08,403.32,12.798,0.017,24.665,25.709,56.86,-61.49,-2711.97,-1111.52,61.98,-19.72,0.06,2.44,26.59,55.72,63.14,55.72,84.34,-0.041
188.740,40.06,403.28,12.814,0.027,24.669,25.701,56.99,-95.70,-2741.86,-1118.92,55.78,-34.05,0.09,2.45,26.51,55.89,63.27,55.72,84.30,-0.040
188.760,40.06,403.08,12.798,0.027,24.667,25.712,56.92,-99.86,-2753.74,-1121.25,50.83,-36.92,0.09,2.46,26.51,55.99,63.38,55.78,84.35,-0.041
188.780,40.07,403.04,12.782,0.031,24.670,25.723,56.99,-85.40,-2750.42,-1108.39,46.35,-31.46,0.08,2.48,26.51,56.13,63.54,55.79,84.31,-0.041
188.800,40.10,402.97,12.747,0.018,24.674,25.752,56.92,-78.41,-2711.55,-1089.24,48.48,-25.06,0.07,2.49,26.57,56.24,63.65,55.82,84.34,-0.042
188.820,40.14,403.01,12.703,0.025,24.667,25.778,56.92,-63.73,-2653.29,-1087.89,58.59,-15.43,0.06,2.44,26.59,56.37,63.81,55.88,84.31,-0.043
188.840,40.15,403.08,12.630,0.024,24.671,25.786,56.92,-44.81,-2657.48,-1083.80,57.71,-7.51,0.04,2.45,26.65,56.46,63.90,55.92,84.33,-0.043
188.860,40.14,403.32,12.556,0.022,24.675,25.773,56.72,-45.91,-2704.58,-1100.95,54.72,-8.37,0.04,2.46,26.67,56.62,63.99,55.98,84.33,-0.043
188.880,40.15,403.63,12.482,0.024,24.669,25.769,56.79,-32.66,-2754.55,-1121.45,50.23,-7.99,0.03,2.46,26.69,56.73,64.15,56.04,84.32,-0.043
188.900,40.20,403.87,12.393,0.021,24.670,25.793,56.52,-23.13,-2749.77,-1117.14,47.97,-8.64,0.02,2.46,26.59,56.91,64.26,56.04,84.34,-0.044
188.920,40.23,403.98,12.298,0.022,24.673,25.813,56.52,-52.08,-2703.97,-1098.05,51.47,-17.24,0.05,2.46,26.89,57.07,64.39,56.07,84.31,-0.044
188.940,40.24,404.14,12.203,0.025,24.677,25.818,56.52,-75.97,-2683.11,-1083.59,53.39,-21.45,0.07,2.48,26.77,57.17,64.50,56.11,84.35,-0.044
188.960,40.25,404.26,12.099,0.024,24.675,25.830,56.52,-66.25,-2683.14,-1082.61,52.34,-14.92,0.06,2.48,26.77,57.32,64.58,56.14,84.32,-0.045
188.980,40.24,404.45,11.994,0.025,24.669,25.821,56.52,-54.31,-2691.54,-1086.84,49.58,-8.65,0.05,2.48,26.87,57.41,64.69,56.14,84.35,-0.045
189.000,40.23,404.80,11.875,0.022,24.675,25.804,56.59,-43.02,-2699.88,-1095.62,48.64,-5.12,0.04,2.46,26.87,57.52,64.80,56.20,84.33,-0.044
189.020,40.22,405.19,11.755,0.021,24.676,25.785,56.45,-32.89,-2696.39,-1115.09,52.36,-4.04,0.03,2.42,26.87,57.65,64.91,56.23,84.33,-0.043
189.040,40.23,405.47,11.638,0.021,24.674,25.784,56.52,-26.50,-2691.57,-1126.60,53.44,-4.37,0.02,2.39,26.89,57.74,65.03,56.27,84.34,-0.043
189.060,40.21,405.66,11.519,0.021,24.676,25.768,56.38,-29.23,-2687.44,-1117.44,51.55,-5.58,0.03,2.41,26.89,57.87,65.16,56.27,84.32,-0.042
189.080,40.22,405.74,11.413,0.022,24.675,25.778,56.38,-29.29,-2693.03,-1094.50,47.84,-4.38,0.03,2.46,26.87,58.00,65.27,56.27,84.36,-0.043
189.100,40.20,405.94,11.296,0.025,24.675,25.764,56.25,-35.54,-2693.02,-1080.51,46.86,-3.00,0.03,2.49,26.91,58.08,65.33,56.30,84.31,-0.042
189.120,40.19,406.02,11.187,0.021,24.676,25.763,56.32,-51.34,-2677.64,-1078.53,50.75,-3.62,0.05,2.48,26.92,58.14,65.41,56.31,84.35,-0.042
189.140,40.17,406.25,11.074,0.022,24.675,25.746,56.25,-53.45,-2670.65,-1091.25,54.93,-2.83,0.05,2.45,26.92,58.19,65.48,56.36,84.33,-0.042
189.160,40.17,406.60,10.975,0.022,24.677,25.730,56.32,-37.92,-2695.61,-1105.83,54.53,0.10,0.03,2.44,26.94,58.31,65.57,56.40,84.35,-0.041
189.180,40.18,406.95,10.886,0.024,24.677,25.721,56.25,-16.97,-2727.56,-1114.72,51.23,4.20,0.02,2.45,26.94,58.38,65.66,56.42,84.33,-0.041
189.200,40.17,407.27,10.801,0.022,24.675,25.703,56.18,7.96,-2733.90,-1109.72,48.14,9.40,-0.01,2.46,26.92,58.44,65.73,56.42,84.32,-0.040
189.220,40.18,407.46,10.726,0.021,24.680,25.703,56.11,1.15,-2714.47,-1094.71,49.02,7.89,0.00,2.48,26.92,58.49,65.81,56.42,84.35,-0.040
189.240,40.18,407.58,10.656,0.025,24.677,25.704,56.18,-26.43,-2684.58,-1077.94,52.58,2.55,0.02,2.49,26.94,58.52,65.92,56.42,84.31,-0.040
189.260,40.20,407.70,10.599,0.025,24.679,25.717,56.11,-44.84,-2672.73,-1071.93,54.20,1.25,0.04,2.49,26.75,58.50,65.96,56.43,84.34,-0.040
189.280,40.23,407.89,10.536,0.025,24.677,25.725,56.11,-48.96,-2694.88,-1076.00,52.85,1.08,0.05,2.50,26.94,58.57,66.01,56.44,84.30,-0.041
189.300,40.25,408.24,10.481,0.018,24.678,25.725,56.18,-42.83,-2732.91,-1091.08,52.69,0.52,0.04,2.50,27.00,58.63,66.09,56.46,84.33,-0.041
189.320,40.25,408.59,10.424,0.022,24.671,25.705,56.18,-25.87,-2752.35,-1104.44,53.19,1.65,0.02,2.49,27.06,58.62,66.14,56.46,84.30,-0.040
189.340,40.25,408.71,10.359,0.028,24.672,25.700,56.18,-28.93,-2724.74,-1105.37,53.30,-2.34,0.03,2.47,27.08,58.65,66.25,56.49,84.30,-0.040
189.360,40.28,408.67,10.295,0.024,24.673,25.731,56.25,-42.73,-2696.33,-1096.15,52.96,-6.70,0.04,2.46,27.06,58.71,66.28,56.46,84.31,-0.041
189.380,40.29,408.75,10.228,0.024,24.669,25.735,56.05,-39.75,-2703.28,-1079.21,50.46,-3.67,0.04,2.50,27.08,58.72,66.37,56.44,84.28,-0.041
189.400,40.29,408.59,10.159,0.025,24.667,25.753,56.05,-42.39,-2708.79,-1070.22,50.26,-0.20,0.04,2.53,27.24,58.74,66.40,56.47,84.31,-0.042
189.420,40.31,408.71,10.086,0.022,24.664,25.763,56.05,-58.58,-2703.84,-1074.47,52.82,-2.01,0.05,2.52,27.16,58.74,66.45,56.46,84.27,-0.043
189.440,40.31,408.99,10.009,0.021,24.664,25.752,55.91,-59.69,-2708.65,-1084.58,54.29,-3.00,0.06,2.50,27.22,58.76,66.50,56.49,84.30,-0.042
189.460,40.31,409.30,9.943,0.028,24.662,25.735,55.91,-43.19,-2742.63,-1095.96,54.22,-0.64,0.04,2.50,27.22,58.79,66.56,56.50,84.27,-0.042
189.480,40.29,409.57,9.858,0.027,24.659,25.715,55.98,-26.62,-2764.87,-1103.23,51.40,1.29,0.02,2.51,27.22,58.82,66.61,56.53,84.29,-0.041
189.500,40.28,409.61,9.773,0.025,24.661,25.711,55.84,-28.65,-2740.69,-1101.04,50.43,-1.03,0.03,2.49,27.30,58.88,66.66,56.55,84.28,-0.041
189.520,40.27,409.61,9.691,0.024,24.659,25.714,55.91,-39.36,-2719.19,-1084.08,50.20,-1.82,0.04,2.51,27.24,58.85,66.74,56.55,84.27,-0.041
189.540,40.27,409.61,9.608,0.024,24.655,25.717,55.84,-46.11,-2703.88,-1074.45,53.02,-0.13,0.04,2.52,27.20,58.94,66.72,56.55,84.29,-0.041
189.560,40.27,409.61,9.520,0.024,24.653,25.724,55.78,-55.50,-2699.66,-1073.99,54.42,1.83,0.05,2.51,27.24,58.98,66.80,56.57,84.25,-0.042
189.580,40.25,409.88,9.437,0.031,24.652,25.701,55.84,-47.57,-2730.90,-1075.90,51.69,5.28,0.04,2.54,27.26,58.95,66.78,56.59,84.29,-0.041
189.600,40.23,410.31,9.351,0.025,24.647,25.666,55.78,-31.80,-2768.24,-1089.62,52.58,7.56,0.03,2.54,27.30,58.95,66.80,56.60,84.25,-0.040
189.620,40.21,410.55,9.260,0.024,24.650,25.646,55.78,-25.41,-2786.27,-1097.06,51.24,6.43,0.02,2.54,27.30,59.04,66.83,56.62,84.27,-0.039
189.640,40.21,410.71,9.175,0.024,24.644,25.642,55.84,-27.17,-2767.61,-1097.66,51.31,3.98,0.02,2.52,27.28,59.07,66.85,56.60,84.26,-0.039
189.660,40.21,410.63,9.091,0.025,24.647,25.653,55.71,-32.91,-2742.67,-1084.85,52.33,3.20,0.03,2.53,27.30,59.07,66.88,56.60,84.26,-0.039
189.680,40.19,410.63,9.001,0.024,24.644,25.648,55.84,-38.41,-2733.64,-1074.27,52.14,4.94,0.04,2.54,27.32,59.09,66.92,56.62,84.26,-0.039
189.700,40.19,410.59,8.922,0.027,24.641,25.659,55.84,-51.00,-2731.58,-1071.19,50.58,5.71,0.05,2.55,27.34,59.12,66.89,56.62,84.24,-0.040
189.720,40.19,410.74,8.827,0.021,24.640,25.652,55.91,-62.17,-2737.69,-1075.22,52.51,5.38,0.06,2.55,27.34,59.14,66.94,56.62,84.28,-0.039
189.740,40.19,411.17,8.743,0.024,24.636,25.632,55.71,-46.49,-2765.38,-1085.15,54.14,8.86,0.04,2.55,27.36,59.17,66.94,56.63,84.23,-0.039
189.760,40.23,411.68,8.658,0.027,24.633,25.629,55.91,-25.37,-2799.37,-1095.61,52.89,12.30,0.02,2.56,27.40,59.25,66.97,56.62,84.27,-0.039
189.780,40.27,411.88,8.569,0.024,24.630,25.650,55.71,-24.16,-2798.71,-1098.90,51.61,10.63,0.02,2.55,27.44,59.31,66.99,56.63,84.24,-0.040
189.800,40.27,411.96,8.485,0.021,24.629,25.651,55.78,-19.95,-2782.83,-1092.83,50.32,11.32,0.02,2.55,27.46,59.29,67.02,56.59,84.26,-0.040
189.820,40.26,411.92,8.401,0.028,24.627,25.656,55.84,-27.08,-2754.47,-1081.78,51.00,11.40,0.03,2.55,27.55,59.35,67.05,56.57,84.25,-0.040
189.840,40.25,411.80,8.322,0.021,24.627,25.659,55.84,-47.59,-2719.72,-1081.37,54.50,10.19,0.04,2.52,27.49,59.35,67.03,56.57,84.24,-0.040
189.860,40.28,411.88,8.249,0.021,24.623,25.680,55.78,-54.54,-2709.34,-1084.23,54.44,12.26,0.05,2.50,27.40,59.33,67.05,56.62,84.26,-0.041
189.880,40.32,412.19,8.170,0.030,24.619,25.690,55.84,-40.97,-2744.02,-1095.10,54.06,16.50,0.04,2.51,27.48,59.33,67.02,56.59,84.23,-0.042
189.900,40.34,412.54,8.086,0.021,24.619,25.688,55.78,-38.61,-2795.88,-1107.36,52.46,15.22,0.03,2.52,27.51,59.39,67.05,56.60,84.26,-0.042
189.920,40.38,412.78,8.006,0.025,24.620,25.699,55.71,-36.05,-2806.31,-1108.52,51.69,12.17,0.03,2.53,27.59,59.38,67.02,56.60,84.23,-0.042
189.940,40.37,413.01,7.925,0.021,24.621,25.684,55.84,-31.97,-2777.20,-1099.32,53.35,12.35,0.03,2.53,27.61,59.36,67.03,56.59,84.26,-0.041
189.960,40.35,413.05,7.841,0.021,24.617,25.678,55.84,-26.31,-2755.78,-1086.77,52.33,16.15,0.02,2.54,27.61,59.35,67.02,56.55,84.24,-0.041
189.980,40.34,412.93,7.766,0.022,24.620,25.683,55.84,-42.52,-2737.09,-1081.64,51.59,16.56,0.04,2.53,27.59,59.36,67.05,56.55,84.25,-0.041
190.000,40.32,412.97,7.684,0.024,24.616,25.674,55.78,-55.80,-2734.28,-1081.07,52.05,17.51,0.05,2.53,27.61,59.32,67.00,56.55,84.25,-0.041
190.020,40.31,413.28,7.613,0.027,24.617,25.650,55.78,-42.38,-2752.94,-1088.13,54.56,21.24,0.04,2.53,27.57,59.31,67.00,56.55,84.23,-0.040
190.040,40.31,413.64,7.532,0.025,24.620,25.633,55.78,-38.03,-2782.67,-1098.93,55.48,20.65,0.03,2.53,27.75,59.32,67.00,56.55,84.26,-0.040
190.060,40.30,413.91,7.459,0.022,24.616,25.615,55.64,-29.75,-2805.55,-1110.73,53.91,20.36,0.03,2.53,27.57,59.32,66.96,56.53,84.22,-0.039
190.080,40.30,413.91,7.388,0.022,24.616,25.616,55.84,-20.72,-2797.32,-1102.24,51.64,21.46,0.02,2.54,27.57,59.31,66.91,56.53,84.26,-0.039
190.100,40.28,413.91,7.307,0.030,24.613,25.609,55.84,-36.07,-2779.34,-1085.49,51.22,17.86,0.03,2.56,27.53,59.29,66.91,56.52,84.22,-0.039
190.120,40.26,413.71,7.227,0.021,24.613,25.616,55.71,-53.79,-2764.68,-1068.65,51.51,16.39,0.05,2.59,27.53,59.23,66.91,56.50,84.25,-0.039
190.140,40.24,413.68,7.149,0.027,24.610,25.608,55.84,-58.52,-2745.94,-1070.56,55.42,19.96,0.05,2.56,27.49,59.20,66.85,56.49,84.24,-0.039
190.160,40.20,413.87,7.060,0.022,24.611,25.577,55.84,-46.38,-2757.72,-1080.44,54.63,25.57,0.04,2.55,27.51,59.16,66.81,56.47,84.24,-0.038
190.180,40.18,414.07,6.984,0.018,24.612,25.558,55.71,-35.37,-2785.45,-1096.44,52.72,28.19,0.03,2.54,27.51,59.17,66.77,56.46,84.26,-0.037
190.200,40.18,414.18,6.899,0.024,24.608,25.555,55.91,-26.34,-2804.89,-1110.29,52.60,29.46,0.02,2.53,27.49,59.17,66.74,56.49,84.22,-0.037
190.220,40.19,414.14,6.822,0.030,24.607,25.565,55.91,-19.55,-2804.94,-1100.68,52.15,30.05,0.02,2.55,27.38,59.10,66.69,56.47,84.26,-0.037
190.240,40.20,414.11,6.738,0.021,24.603,25.580,55.71,-25.55,-2787.57,-1085.95,52.08,27.43,0.02,2.57,27.30,59.07,66.61,56.46,84.22,-0.038
190.260,40.25,413.99,6.661,0.025,24.604,25.618,55.71,-41.67,-2764.05,-1078.10,51.79,25.45,0.04,2.56,27.59,59.06,66.59,56.42,84.26,-0.040
190.280,40.25,413.87,6.575,0.024,24.604,25.633,55.78,-49.48,-2745.32,-1080.75,53.08,28.63,0.05,2.54,27.57,59.00,66.53,56.42,84.23,-0.040
190.300,40.24,413.83,6.489,0.021,24.601,25.631,55.84,-59.02,-2746.65,-1084.14,53.61,29.52,0.05,2.53,27.55,58.95,66.47,56.40,84.24,-0.040
190.320,40.25,414.18,6.405,0.022,24.601,25.622,55.84,-55.56,-2762.58,-1097.10,53.89,30.28,0.05,2.52,27.63,58.88,66.40,56.40,84.25,-0.040
190.340,40.26,414.54,6.323,0.022,24.599,25.614,55.71,-35.62,-2776.47,-1118.00,55.13,34.70,0.03,2.48,27.55,58.88,66.36,56.40,84.23,-0.040
190.360,40.31,414.81,6.247,0.025,24.598,25.630,55.84,-24.55,-2784.16,-1117.73,53.32,36.92,0.02,2.49,27.53,58.82,66.26,56.40,84.26,-0.040
190.380,40.37,414.77,6.165,0.022,24.597,25.672,55.91,-25.52,-2775.88,-1103.76,51.03,36.02,0.02,2.51,27.61,58.81,66.18,56.36,84.22,-0.042
190.400,40.40,415.00,6.084,0.024,24.600,25.685,55.78,-30.78,-2755.80,-1089.17,50.48,36.67,0.03,2.53,27.69,58.74,66.14,56.34,84.25,-0.042
190.420,40.40,414.96,6.010,0.027,24.598,25.691,55.84,-49.40,-2730.81,-1083.32,53.08,36.04,0.05,2.52,27.69,58.69,66.07,56.34,84.23,-0.043
190.440,40.39,415.16,5.934,0.028,24.598,25.677,55.78,-56.86,-2718.33,-1088.38,54.66,36.42,0.05,2.50,27.63,58.65,65.96,56.36,84.25,-0.042
190.460,40.37,415.59,5.850,0.012,24.601,25.636,55.84,-44.79,-2727.29,-1105.54,54.32,38.57,0.04,2.47,27.67,58.57,65.88,56.36,84.24,-0.040
190.480,40.35,415.90,5.771,0.027,24.600,25.609,55.71,-31.72,-2754.44,-1127.47,53.08,41.62,0.03,2.44,27.55,58.52,65.81,56.34,84.23,-0.039
190.500,40.33,415.82,5.690,0.025,24.602,25.608,55.71,-31.93,-2761.37,-1133.30,52.50,40.04,0.03,2.44,27.67,58.47,65.74,56.31,84.26,-0.039
190.520,40.35,415.79,5.600,0.025,24.606,25.623,55.78,-39.62,-2733.00,-1116.09,51.39,36.69,0.04,2.45,27.77,58.44,65.65,56.27,84.23,-0.040
190.540,40.36,415.75,5.519,0.021,24.605,25.638,55.84,-38.46,-2700.44,-1106.82,52.66,39.00,0.03,2.44,27.63,58.34,65.60,56.24,84.26,-0.040
190.560,40.36,415.71,5.433,0.025,24.608,25.641,55.78,-43.67,-2683.13,-1104.31,53.54,42.85,0.04,2.43,27.65,58.28,65.49,56.23,84.23,-0.040
190.580,40.37,415.86,5.353,0.028,24.611,25.641,55.84,-59.05,-2684.53,-1103.29,51.73,43.10,0.05,2.43,27.65,58.21,65.40,56.20,84.25,-0.040
190.600,40.37,416.22,5.264,0.025,24.608,25.623,55.78,-44.96,-2686.61,-1118.84,53.44,47.15,0.04,2.40,27.65,58.18,65.27,56.18,84.23,-0.040
190.620,40.37,416.65,5.183,0.025,24.616,25.600,55.78,-27.70,-2688.74,-1133.72,53.77,50.91,0.02,2.37,27.65,58.14,65.21,56.20,84.24,-0.038
190.640,40.34,416.72,5.104,0.027,24.621,25.584,55.64,-22.75,-2687.40,-1140.39,53.29,50.90,0.02,2.36,27.65,58.09,65.13,56.18,84.24,-0.038
190.660,40.31,416.61,5.040,0.025,24.628,25.573,55.64,-17.68,-2671.53,-1132.96,51.61,50.75,0.02,2.36,27.59,58.02,65.02,56.15,84.22,-0.037
190.680,40.30,416.33,4.955,0.021,24.632,25.587,55.78,-17.87,-2637.66,-1127.20,50.31,49.52,0.02,2.34,27.63,57.90,64.92,56.14,84.25,-0.037
190.700,40.29,415.90,4.873,0.021,24.642,25.608,55.84,-43.62,-2602.98,-1125.91,52.00,46.71,0.04,2.31,27.51,57.87,64.84,56.10,84.23,-0.038
190.720,40.28,415.59,4.785,0.025,24.647,25.627,55.71,-67.17,-2580.77,-1119.11,53.26,46.32,0.06,2.31,27.55,57.77,64.70,56.07,84.26,-0.038
190.740,40.30,415.47,4.708,0.031,24.646,25.649,55.78,-55.32,-2574.56,-1126.06,55.62,50.64,0.05,2.29,27.85,57.79,64.59,56.07,84.23,-0.039
190.760,40.29,415.55,4.631,0.021,24.656,25.638,55.84,-29.16,-2597.47,-1143.30,53.08,56.58,0.03,2.27,27.79,57.67,64.48,56.07,84.25,-0.038
190.780,40.24,415.43,4.543,0.021,24.664,25.619,55.78,-18.45,-2610.05,-1149.32,48.98,58.13,0.02,2.27,27.87,57.61,64.36,56.01,84.23,-0.037
190.800,40.21,415.08,4.451,0.024,24.671,25.626,55.78,-16.83,-2582.38,-1144.59,49.97,58.42,0.01,2.26,27.67,57.51,64.26,55.98,84.23,-0.037
190.820,40.20,414.61,4.375,0.021,24.674,25.649,55.78,-16.55,-2541.52,-1130.03,51.21,58.65,0.01,2.25,27.61,57.43,64.12,55.92,84.25,-0.038
190.840,40.19,414.11,4.293,0.025,24.685,25.680,55.84,-34.34,-2512.39,-1127.75,53.60,57.17,0.03,2.23,27.65,57.35,64.01,55.88,84.22,-0.039
190.860,40.20,413.68,4.220,0.024,24.689,25.715,55.78,-48.23,-2511.00,-1122.33,51.51,57.61,0.04,2.24,27.55,57.30,63.93,55.86,84.26,-0.040
190.880,40.19,413.52,4.142,0.021,24.697,25.718,55.84,-39.70,-2506.88,-1128.42,50.80,59.94,0.04,2.22,27.67,57.20,63.77,55.84,84.22,-0.040
190.900,40.16,413.52,4.072,0.031,24.697,25.703,55.78,-41.15,-2493.79,-1141.90,52.09,59.07,0.04,2.18,27.71,57.17,63.66,55.82,84.26,-0.039
190.920,40.12,413.21,3.986,0.025,24.706,25.701,55.84,-45.98,-2490.33,-1149.54,51.30,58.64,0.04,2.17,27.73,57.05,63.55,55.79,84.23,-0.039
190.940,40.11,412.97,3.905,0.024,24.716,25.706,55.78,-33.48,-2479.96,-1147.72,51.68,61.05,0.03,2.16,27.79,56.98,63.44,55.73,84.25,-0.039
190.960,40.07,412.78,3.815,0.024,24.720,25.700,55.78,-21.47,-2462.75,-1134.20,48.94,62.52,0.02,2.17,27.63,56.91,63.30,55.75,84.23,-0.038
190.980,40.06,412.50,3.730,0.025,24.726,25.711,55.71,-29.50,-2435.78,-1127.48,48.32,63.17,0.03,2.16,27.53,56.82,63.16,55.71,84.22,-0.038
191.000,40.04,412.23,3.657,0.040,24.730,25.718,55.78,-48.11,-2413.66,-1123.24,48.66,64.25,0.04,2.15,27.59,56.76,63.03,55.66,84.26,-0.038
191.020,40.03,412.11,3.585,0.028,24.739,25.718,55.78,-49.98,-2386.56,-1126.02,51.41,65.93,0.04,2.12,27.38,56.63,62.91,55.66,84.22,-0.038
191.040,40.01,412.11,3.514,0.028,24.743,25.708,55.78,-42.14,-2372.79,-1136.40,50.91,67.49,0.04,2.09,27.63,56.57,62.75,55.62,84.26,-0.038
191.060,39.99,412.15,3.436,0.024,24.754,25.696,55.78,-32.71,-2377.02,-1153.52,48.69,68.96,0.03,2.06,27.63,56.48,62.61,55.60,84.22,-0.037
191.080,39.98,412.03,3.360,0.022,24.762,25.699,55.71,-20.08,-2380.59,-1153.25,44.85,70.41,0.02,2.06,27.57,56.41,62.51,55.55,84.25,-0.037
191.100,39.97,411.80,3.286,0.017,24.771,25.710,55.64,-26.91,-2357.70,-1135.12,44.89,67.43,0.02,2.08,27.61,56.29,62.37,55.52,84.24,-0.037
191.120,39.95,411.53,3.189,0.024,24.775,25.717,55.71,-51.85,-2314.00,-1127.84,49.31,62.08,0.05,2.05,27.61,56.19,62.23,55.47,84.23,-0.037
191.140,39.94,411.25,3.119,0.027,24.782,25.730,55.51,-66.70,-2289.79,-1117.49,47.96,63.61,0.06,2.05,27.59,56.13,62.09,55.43,84.25,-0.037
191.160,39.95,411.17,3.034,0.022,24.785,25.743,55.51,-61.68,-2269.02,-1122.74,48.94,67.84,0.05,2.02,27.59,56.02,61.96,55.42,84.22,-0.037
191.180,39.98,411.45,2.963,0.024,24.791,25.746,55.64,-55.64,-2260.16,-1132.40,45.42,70.54,0.05,2.00,27.61,55.91,61.82,55.40,84.26,-0.037
191.200,40.03,411.76,2.865,0.021,24.793,25.759,55.51,-44.41,-2246.39,-1149.61,45.06,73.11,0.04,1.95,27.57,55.83,61.69,55.37,84.22,-0.037
