ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
198.200,40.22,410.90,2.575,0.021,25.392,25.942,83.15,-56.66,-2181.42,-1126.05,36.46,56.64,0.05,1.94,34.33,56.28,56.95,49.86,79.88,-0.021
198.220,40.20,410.90,2.413,0.025,25.393,25.936,83.22,-78.18,-2085.93,-1113.96,42.01,42.16,0.07,1.87,34.00,56.02,56.65,50.05,79.90,-0.021
198.240,40.19,410.82,2.246,0.021,25.394,25.935,83.22,-75.97,-1978.04,-1115.67,43.88,30.91,0.07,1.77,34.35,55.86,56.39,50.28,79.87,-0.021
198.260,40.18,410.86,2.083,0.024,25.395,25.926,83.15,-69.05,-1887.66,-1122.31,41.69,23.91,0.06,1.68,34.08,55.62,56.10,50.53,79.90,-0.021
198.280,40.18,410.67,1.916,0.025,25.395,25.947,83.08,-72.82,-1823.91,-1142.26,50.46,22.63,0.06,1.60,34.02,55.42,55.76,50.81,79.86,-0.021
198.300,40.19,410.47,1.752,0.027,25.404,25.965,83.15,-85.22,-1748.99,-1170.92,62.90,26.59,0.07,1.49,34.20,55.21,55.42,51.13,79.90,-0.022
198.320,40.18,410.24,1.580,0.021,25.410,25.976,83.15,-76.46,-1682.10,-1168.62,53.45,41.64,0.07,1.44,34.37,55.02,55.09,51.39,79.88,-0.022
198.340,40.18,410.04,1.410,0.021,25.415,25.991,83.08,-72.79,-1607.05,-1146.55,40.56,45.64,0.06,1.40,34.25,54.76,54.78,51.75,79.89,-0.022
198.360,40.19,410.08,1.245,0.024,25.417,25.999,83.22,-90.78,-1511.66,-1126.61,40.55,33.46,0.08,1.34,34.16,54.51,54.43,52.01,79.88,-0.022
198.380,40.20,410.20,1.070,0.047,25.414,25.999,83.22,-77.02,-1407.58,-1124.93,45.01,32.01,0.07,1.25,34.14,54.28,54.09,52.33,79.87,-0.023
198.400,40.22,410.24,0.900,0.021,25.423,26.010,83.15,-52.42,-1287.04,-1123.94,44.09,29.52,0.05,1.15,34.22,54.03,53.74,52.62,79.89,-0.023
198.420,40.25,410.12,0.730,0.025,25.422,26.040,83.15,-83.60,-1152.79,-1124.97,51.86,15.23,0.07,1.02,34.16,53.80,53.42,52.94,79.87,-0.024
198.440,40.27,410.04,0.556,0.021,25.429,26.055,83.15,-89.42,-1030.68,-1151.59,69.20,20.03,0.08,0.90,34.20,53.52,53.08,53.23,79.90,-0.024
198.460,40.27,409.96,0.393,0.025,25.434,26.063,82.95,-63.05,-922.25,-1169.98,71.51,38.86,0.05,0.79,34.20,53.24,52.73,53.53,79.87,-0.024
198.480,40.27,409.81,0.225,0.024,25.438,26.071,82.95,-74.28,-810.65,-1148.97,53.47,43.40,0.06,0.71,34.20,52.98,52.45,53.85,79.91,-0.024
198.500,40.25,409.92,0.055,0.021,25.445,26.054,82.95,-91.82,-677.43,-1108.23,41.55,31.99,0.08,0.61,34.14,52.64,52.10,54.13,79.89,-0.023
198.520,40.26,410.04,-0.112,0.024,25.444,26.053,82.95,-93.74,-530.13,-1090.13,47.22,18.03,0.09,0.49,34.25,52.38,51.80,54.40,79.90,-0.023
198.540,40.26,410.31,-0.281,0.018,25.449,26.032,82.81,-81.49,-389.02,-1098.66,51.54,11.82,0.07,0.35,34.10,52.01,51.50,54.65,79.92,-0.022
198.560,40.26,410.39,-0.438,0.014,25.446,26.027,82.95,-68.08,-243.22,-1105.25,50.64,8.81,0.06,0.22,34.08,51.71,51.22,54.86,79.89,-0.022
198.580,40.27,410.35,-0.606,0.024,25.444,26.038,82.81,-77.83,-88.45,-1118.73,55.97,3.85,0.07,0.08,34.10,51.38,50.98,55.10,79.94,-0.023
198.600,40.29,410.28,-0.772,0.028,25.443,26.051,82.88,-79.88,69.00,-1130.99,54.49,8.92,0.07,-0.06,34.02,51.11,50.75,55.27,79.89,-0.023
198.620,40.26,410.12,-0.949,0.021,25.447,26.044,82.88,-77.59,244.96,-1123.98,39.34,13.50,0.07,-0.22,34.00,50.80,50.53,55.49,79.94,-0.023
198.640,40.26,410.08,-1.116,0.021,25.449,26.042,82.81,-92.03,417.32,-1088.06,19.46,5.26,0.08,-0.38,33.98,50.43,50.27,55.63,79.92,-0.023
198.660,40.25,410.16,-1.284,0.024,25.444,26.030,82.61,-80.08,570.43,-1059.90,9.26,-2.78,0.08,-0.54,34.02,50.14,50.13,55.73,79.93,-0.023
198.680,40.25,410.16,-1.446,0.021,25.441,26.025,82.54,-56.64,710.65,-1071.38,9.37,-13.33,0.05,-0.66,34.02,49.85,49.93,55.81,79.94,-0.022
198.700,40.24,410.12,-1.622,0.028,25.433,26.022,82.81,-71.15,857.71,-1088.44,9.46,-26.31,0.07,-0.79,33.98,49.50,49.78,55.86,79.93,-0.023
198.720,40.23,409.92,-1.784,0.025,25.434,26.023,82.68,-64.61,1018.17,-1102.65,14.52,-25.49,0.06,-0.92,34.00,49.21,49.67,55.88,79.95,-0.023
198.740,40.22,409.69,-1.951,0.024,25.434,26.033,82.54,-53.14,1183.49,-1114.44,21.38,-18.53,0.05,-1.06,33.98,48.91,49.61,55.94,79.92,-0.023
198.760,40.22,409.38,-2.113,0.021,25.433,26.050,82.54,-52.76,1329.15,-1119.08,13.39,-10.70,0.05,-1.19,33.98,48.61,49.58,55.98,79.96,-0.024
198.780,40.22,409.26,-2.274,0.027,25.426,26.055,82.54,-36.66,1450.96,-1112.41,-2.86,-2.79,0.03,-1.30,33.98,48.33,49.52,56.02,79.94,-0.024
198.800,40.21,409.10,-2.445,0.024,25.429,26.053,82.54,-41.76,1549.63,-1094.26,-11.42,-12.67,0.04,-1.42,33.98,48.04,49.52,56.05,79.96,-0.024
198.820,40.20,409.10,-2.608,0.025,25.424,26.043,82.47,-57.48,1640.18,-1095.92,-9.73,-31.21,0.05,-1.50,33.96,47.80,49.52,56.02,79.95,-0.024
198.840,40.19,409.06,-2.775,0.021,25.423,26.036,82.34,-47.86,1727.97,-1118.20,-7.83,-40.44,0.04,-1.55,34.14,47.53,49.47,56.05,79.95,-0.024
198.860,40.20,409.02,-2.940,0.021,25.421,26.044,82.27,-44.74,1819.92,-1135.38,-3.82,-45.20,0.04,-1.60,33.96,47.29,49.49,56.07,79.96,-0.024
198.880,40.23,408.63,-3.104,0.021,25.423,26.083,82.27,-44.69,1909.96,-1149.93,4.58,-40.08,0.04,-1.66,33.92,47.03,49.52,56.10,79.94,-0.025
198.900,40.24,408.40,-3.275,0.025,25.420,26.100,82.14,-37.21,2013.55,-1152.22,4.53,-29.17,0.03,-1.75,33.92,46.78,49.52,56.15,79.97,-0.026
198.920,40.25,408.20,-3.446,0.025,25.420,26.114,82.20,-34.48,2116.95,-1139.63,-7.09,-22.10,0.03,-1.86,33.94,46.55,49.58,56.23,79.94,-0.027
198.940,40.21,408.05,-3.608,0.025,25.422,26.092,82.20,-34.68,2176.84,-1114.21,-18.68,-19.85,0.03,-1.95,34.08,46.36,49.56,56.28,79.98,-0.026
198.960,40.19,408.09,-3.765,0.022,25.425,26.073,82.14,-28.73,2201.05,-1107.13,-18.79,-26.69,0.03,-1.99,33.98,46.17,49.60,56.36,79.95,-0.025
198.980,40.16,408.13,-3.933,0.022,25.425,26.047,82.20,-29.05,2230.08,-1125.77,-15.96,-37.05,0.03,-1.98,33.92,45.98,49.67,56.40,79.98,-0.024
199.000,40.15,408.09,-4.101,0.024,25.423,26.035,82.14,-16.53,2294.35,-1139.79,-12.25,-40.15,0.01,-2.01,33.86,45.82,49.66,56.49,79.97,-0.024
199.020,40.14,407.97,-4.253,0.025,25.424,26.031,82.07,-30.22,2365.83,-1146.03,-0.58,-42.88,0.03,-2.06,33.82,45.61,49.69,56.55,79.96,-0.023
199.040,40.12,407.73,-4.420,0.024,25.429,26.031,82.14,-47.34,2433.79,-1142.68,5.53,-37.11,0.04,-2.13,33.80,45.42,49.72,56.62,79.98,-0.023
199.060,40.13,407.46,-4.580,0.025,25.426,26.049,82.07,-23.77,2497.85,-1135.93,-1.49,-19.87,0.02,-2.20,33.80,45.25,49.72,56.71,79.95,-0.024
199.080,40.14,407.38,-4.753,0.028,25.428,26.054,82.00,-35.47,2521.71,-1118.82,-15.23,-19.41,0.03,-2.25,33.78,45.10,49.77,56.78,79.99,-0.024
199.100,40.13,407.50,-4.918,0.021,25.433,26.034,82.07,-52.89,2507.90,-1097.72,-22.03,-27.43,0.05,-2.28,33.78,45.03,49.78,56.88,79.96,-0.023
199.120,40.11,407.62,-5.093,0.024,25.430,26.007,82.07,-28.00,2505.72,-1109.51,-20.79,-27.38,0.03,-2.26,33.53,44.84,49.82,56.94,79.98,-0.022
199.140,40.11,407.70,-5.251,0.021,25.433,25.996,82.20,-14.33,2540.31,-1125.65,-17.89,-30.77,0.01,-2.26,33.70,44.69,49.82,57.00,79.97,-0.022
199.160,40.13,407.70,-5.421,0.021,25.431,25.998,82.00,-18.90,2581.97,-1129.71,-10.27,-31.72,0.02,-2.29,33.72,44.54,49.83,57.02,79.98,-0.022
199.180,40.13,407.54,-5.585,0.057,25.425,26.001,82.07,-12.91,2607.22,-1124.39,-2.82,-20.17,0.01,-2.32,33.68,44.41,49.86,57.14,79.99,-0.022
199.200,40.13,407.34,-5.744,0.021,25.431,26.009,82.07,-10.74,2665.78,-1121.06,-4.68,-10.01,0.01,-2.38,33.70,44.31,49.88,57.21,79.96,-0.022
199.220,40.14,407.30,-5.905,0.028,25.431,26.010,82.07,-24.07,2706.90,-1105.32,-16.82,-8.27,0.02,-2.45,33.72,44.15,49.94,57.34,79.99,-0.022
199.240,40.16,407.30,-6.073,0.021,25.431,26.014,82.14,-41.45,2677.93,-1084.33,-22.00,-15.34,0.04,-2.47,33.66,44.05,50.01,57.39,79.96,-0.022
199.260,40.17,407.38,-6.238,0.022,25.427,26.007,82.07,-41.73,2621.99,-1095.32,-18.13,-22.93,0.04,-2.39,33.66,43.92,50.04,57.44,79.99,-0.022
199.280,40.19,407.42,-6.399,0.018,25.426,26.009,81.93,-31.49,2617.19,-1119.81,-15.70,-27.70,0.03,-2.34,33.66,43.80,50.10,57.55,79.97,-0.022
199.300,40.18,407.38,-6.570,0.024,25.425,25.999,82.14,-39.01,2687.07,-1133.18,-8.07,-35.04,0.03,-2.37,33.51,43.73,50.12,57.60,79.99,-0.022
199.320,40.20,407.30,-6.735,0.024,25.423,26.005,82.07,-41.04,2754.44,-1124.76,3.50,-28.67,0.04,-2.45,33.63,43.64,50.21,57.69,79.98,-0.022
199.340,40.23,407.07,-6.915,0.027,25.420,26.028,82.00,-12.43,2793.10,-1116.50,4.02,-6.54,0.01,-2.50,33.63,43.55,50.27,57.79,79.98,-0.023
199.360,40.25,406.87,-7.077,0.024,25.423,26.046,82.14,-7.18,2802.52,-1112.60,-8.51,4.62,0.01,-2.52,33.59,43.48,50.32,57.88,79.99,-0.024
199.380,40.28,406.84,-7.241,0.024,25.419,26.061,82.20,-18.24,2771.20,-1101.84,-19.26,3.28,0.02,-2.52,33.63,43.39,50.38,58.00,79.97,-0.025
199.400,40.28,406.76,-7.397,0.025,25.418,26.057,82.41,-13.62,2720.02,-1092.39,-19.92,-1.14,0.01,-2.49,33.68,43.33,50.46,58.10,80.00,-0.025
199.420,40.25,406.76,-7.562,0.022,25.413,26.026,82.47,-20.44,2669.67,-1111.98,-15.81,-12.12,0.02,-2.40,33.57,43.27,50.53,58.18,79.96,-0.024
199.440,40.23,406.68,-7.731,0.021,25.415,26.005,82.61,-21.63,2668.28,-1130.12,-14.86,-19.77,0.02,-2.36,33.57,43.21,50.60,58.33,80.00,-0.023
199.460,40.21,406.45,-7.891,0.024,25.411,26.001,82.61,-18.06,2711.24,-1130.41,-8.74,-17.82,0.02,-2.40,33.68,43.14,50.71,58.46,79.98,-0.023
199.480,40.20,406.17,-8.062,0.021,25.415,26.002,82.61,-25.17,2764.76,-1126.05,-0.30,-9.34,0.02,-2.46,33.66,43.04,50.87,58.57,79.99,-0.023
199.500,40.18,405.82,-8.233,0.024,25.411,26.001,82.74,-19.68,2824.85,-1122.25,-1.16,5.96,0.02,-2.52,33.63,43.02,51.00,58.73,79.99,-0.023
199.520,40.16,405.62,-8.399,0.018,25.410,25.988,82.68,-17.17,2819.11,-1110.42,-13.55,8.53,0.02,-2.54,33.65,42.94,51.12,58.89,79.98,-0.022
199.540,40.17,405.47,-8.573,0.022,25.407,25.992,82.74,-22.45,2786.42,-1095.81,-20.53,0.96,0.02,-2.54,33.65,42.88,51.27,59.08,80.00,-0.023
199.560,40.18,405.47,-8.735,0.011,25.412,25.987,82.81,-14.71,2750.00,-1109.88,-16.70,-3.76,0.01,-2.48,33.61,42.85,51.45,59.23,79.96,-0.022
199.580,40.16,405.27,-8.894,0.024,25.407,25.973,82.88,-13.23,2782.28,-1132.83,-13.90,-13.56,0.01,-2.46,33.61,42.80,51.58,59.37,80.01,-0.022
199.600,40.13,405.08,-9.062,0.022,25.403,25.958,82.95,-18.80,2848.80,-1133.44,-8.29,-18.08,0.02,-2.51,33.63,42.75,51.74,59.53,79.97,-0.021
199.620,40.11,404.80,-9.225,0.022,25.407,25.949,83.01,-24.21,2898.87,-1128.95,2.83,-11.79,0.02,-2.57,33.61,42.69,51.91,59.69,79.99,-0.021
199.640,40.11,404.49,-9.388,0.022,25.401,25.957,83.01,-26.45,2918.99,-1125.69,3.75,1.46,0.02,-2.59,33.57,42.64,52.10,59.89,79.99,-0.021
199.660,40.10,404.14,-9.555,0.021,25.404,25.958,83.01,-14.76,2867.53,-1118.02,-10.33,16.07,0.01,-2.56,33.55,42.61,52.31,60.10,79.98,-0.021
199.680,40.09,403.87,-9.720,0.021,25.404,25.960,83.15,-16.90,2787.82,-1104.31,-20.35,12.48,0.02,-2.52,33.57,42.56,52.51,60.29,80.00,-0.021
199.700,40.11,403.75,-9.891,0.030,25.398,25.963,83.15,-36.58,2728.38,-1101.76,-17.02,-0.08,0.03,-2.48,33.53,42.50,52.67,60.46,79.97,-0.022
199.720,40.11,403.59,-10.056,0.024,25.399,25.963,83.08,-15.56,2730.68,-1129.45,-7.05,1.69,0.01,-2.42,33.76,42.48,52.86,60.65,80.01,-0.022
199.740,40.12,403.32,-10.219,0.027,25.398,25.973,83.28,-1.92,2800.42,-1137.11,-5.72,-0.15,0.00,-2.46,33.55,42.45,53.06,60.82,79.96,-0.022
199.760,40.12,403.16,-10.390,0.022,25.399,25.972,83.28,-16.77,2865.58,-1130.05,-2.31,-1.95,0.01,-2.54,33.57,42.44,53.27,61.02,80.00,-0.022
199.780,40.12,402.81,-10.546,0.021,25.402,25.982,83.22,-0.07,2891.98,-1119.76,1.86,16.32,0.00,-2.58,33.57,42.41,53.50,61.23,79.99,-0.022
199.800,40.13,402.54,-10.700,0.021,25.396,25.993,83.35,9.47,2869.67,-1110.79,-7.11,30.79,-0.01,-2.58,33.80,42.42,53.72,61.44,79.99,-0.023
199.820,40.15,402.34,-10.833,0.024,25.395,26.003,83.42,13.85,2820.92,-1094.14,-21.53,35.55,-0.01,-2.58,33.66,42.41,53.91,61.66,79.99,-0.023
199.840,40.18,402.15,-10.947,0.025,25.395,26.027,83.42,29.17,2755.85,-1088.18,-24.01,37.08,-0.03,-2.53,33.74,42.42,54.13,61.85,79.98,-0.024
199.860,40.23,401.95,-11.050,0.021,25.392,26.060,83.35,30.81,2726.34,-1108.19,-16.03,31.38,-0.03,-2.46,33.68,42.38,54.35,62.07,80.01,-0.026
199.880,40.21,401.91,-11.115,0.027,25.393,26.048,83.49,43.19,2793.39,-1127.04,-9.14,31.90,-0.04,-2.48,33.76,42.45,54.57,62.23,79.97,-0.025
199.900,40.20,401.79,-11.151,0.015,25.391,26.043,83.42,73.19,2844.85,-1124.65,-1.54,45.64,-0.07,-2.53,33.74,42.44,54.81,62.43,80.01,-0.025
199.920,40.18,401.60,-11.160,0.017,25.389,26.040,83.55,81.61,2861.03,-1127.21,10.12,59.23,-0.07,-2.54,33.43,42.41,55.05,62.65,79.98,-0.025
199.940,40.18,401.33,-11.141,0.024,25.389,26.062,83.49,80.74,2850.57,-1133.35,10.11,70.56,-0.07,-2.52,33.47,42.41,55.28,62.85,79.99,-0.026
199.960,40.17,401.25,-11.091,0.025,25.385,26.063,83.49,48.61,2822.59,-1120.06,-6.14,60.83,-0.04,-2.52,33.47,42.42,55.52,63.13,79.99,-0.026
199.980,40.16,401.36,-11.039,0.028,25.386,26.054,83.55,-26.45,2794.24,-1092.81,-12.05,25.40,0.02,-2.56,33.43,42.42,55.77,63.34,79.98,-0.026
200.000,40.16,401.40,-10.967,0.024,25.387,26.061,83.49,-53.49,2750.99,-1096.92,-4.28,5.93,0.05,-2.51,33.47,42.44,55.96,63.53,79.99,-0.026
200.020,40.17,401.68,-10.907,0.021,25.382,26.051,83.55,-34.90,2762.80,-1127.26,1.06,4.19,0.03,-2.45,33.47,42.44,56.18,63.72,79.97,-0.026
200.040,40.18,401.83,-10.844,0.025,25.381,26.053,83.55,-44.36,2815.18,-1134.27,-1.48,-4.31,0.04,-2.48,33.39,42.44,56.40,63.97,80.01,-0.026
200.060,40.17,402.15,-10.774,0.028,25.384,26.033,83.69,-54.10,2865.71,-1121.58,1.41,-5.83,0.05,-2.56,33.41,42.42,56.59,64.18,79.97,-0.025
200.080,40.17,402.19,-10.710,0.028,25.379,26.036,83.55,-31.09,2890.72,-1116.04,7.06,11.34,0.03,-2.59,33.37,42.42,56.83,64.42,80.01,-0.025
200.100,40.16,402.34,-10.642,0.031,25.380,26.025,83.55,-27.53,2872.46,-1112.73,-3.60,22.90,0.02,-2.58,33.39,42.40,57.05,64.66,79.97,-0.025
200.120,40.18,402.38,-10.566,0.024,25.377,26.041,83.55,-28.10,2831.47,-1099.93,-18.04,24.98,0.03,-2.57,33.39,42.42,57.20,64.88,79.99,-0.026
200.140,40.18,402.65,-10.498,0.021,25.376,26.029,83.62,-23.74,2776.15,-1090.88,-20.66,18.97,0.02,-2.54,33.33,42.42,57.38,65.05,79.99,-0.025
200.160,40.18,403.01,-10.419,0.021,25.376,26.019,83.69,-21.87,2760.42,-1109.30,-11.70,9.00,0.02,-2.49,33.21,42.41,57.60,65.26,79.98,-0.025
200.180,40.20,403.16,-10.337,0.027,25.369,26.028,83.55,-42.24,2825.45,-1127.38,-4.83,-7.51,0.04,-2.51,33.55,42.44,57.74,65.42,80.00,-0.025
200.200,40.21,403.36,-10.236,0.028,25.371,26.030,83.49,-44.94,2896.13,-1125.21,2.96,-8.04,0.04,-2.57,33.33,42.42,57.93,65.58,79.97,-0.025
200.220,40.23,403.51,-10.151,0.024,25.370,26.039,83.55,-23.26,2927.47,-1125.54,10.68,8.79,0.02,-2.60,33.39,42.44,58.07,65.75,80.00,-0.026
200.240,40.24,403.63,-10.042,0.021,25.370,26.046,83.62,-18.56,2899.67,-1129.58,2.82,20.59,0.02,-2.57,33.37,42.45,58.26,65.88,79.98,-0.026
200.260,40.23,403.75,-9.936,0.022,25.370,26.041,83.49,-29.84,2855.73,-1117.36,-14.46,21.08,0.03,-2.56,33.43,42.48,58.40,66.07,79.99,-0.026
200.280,40.24,403.83,-9.824,0.022,25.368,26.048,83.49,-22.87,2818.36,-1100.02,-17.14,19.70,0.02,-2.56,33.19,42.48,58.53,66.21,79.98,-0.026
200.300,40.25,404.02,-9.697,0.012,25.368,26.054,83.62,-23.54,2793.08,-1104.77,-10.64,12.25,0.02,-2.53,33.41,42.47,58.62,66.34,79.99,-0.026
200.320,40.27,404.30,-9.571,0.028,25.363,26.061,83.62,-28.47,2844.04,-1127.15,-6.47,5.02,0.03,-2.52,33.43,42.48,58.73,66.44,80.00,-0.027
200.340,40.31,404.49,-9.445,0.021,25.364,26.082,83.49,-31.53,2889.02,-1135.18,-7.53,0.33,0.03,-2.54,33.41,42.48,58.84,66.59,79.96,-0.028
200.360,40.31,404.61,-9.321,0.024,25.364,26.081,83.55,-42.08,2932.78,-1130.66,1.29,-0.82,0.04,-2.59,33.74,42.50,58.95,66.71,80.01,-0.028
200.380,40.29,404.73,-9.182,0.021,25.364,26.075,83.55,-40.64,2959.95,-1129.45,7.44,8.96,0.04,-2.62,33.61,42.45,59.05,66.82,79.97,-0.027
200.400,40.27,404.88,-9.045,0.021,25.364,26.063,83.55,-17.60,2943.01,-1123.46,-5.87,24.54,0.02,-2.62,33.55,42.40,59.19,66.98,80.00,-0.027
200.420,40.26,405.16,-8.897,0.028,25.365,26.047,83.55,-17.81,2903.16,-1106.01,-21.19,24.35,0.02,-2.62,33.59,42.40,59.27,67.10,79.97,-0.026
200.440,40.25,405.35,-8.752,0.025,25.361,26.041,83.49,-24.52,2857.53,-1094.61,-24.29,13.17,0.02,-2.61,33.55,42.37,59.33,67.17,79.99,-0.026
200.460,40.24,405.74,-8.594,0.018,25.363,26.015,83.42,-32.39,2862.64,-1112.53,-15.98,-0.85,0.03,-2.57,33.68,42.38,59.38,67.27,79.99,-0.025
200.480,40.23,405.98,-8.435,0.025,25.358,26.008,83.62,-40.32,2928.41,-1130.41,-5.73,-12.79,0.04,-2.59,33.37,42.28,59.41,67.36,79.97,-0.025
200.500,40.23,406.21,-8.276,0.022,25.360,26.003,83.42,-39.31,2968.75,-1133.43,3.36,-13.21,0.03,-2.62,33.43,42.28,59.46,67.44,80.00,-0.025
200.520,40.25,406.29,-8.115,0.021,25.360,26.018,83.42,-34.87,2977.29,-1132.32,11.69,-4.34,0.03,-2.63,33.45,42.25,59.52,67.56,79.96,-0.025
200.540,40.22,406.41,-7.951,0.030,25.359,26.006,83.42,-42.66,2964.55,-1132.23,3.59,1.45,0.04,-2.62,33.41,42.19,59.58,67.66,80.01,-0.025
200.560,40.20,406.52,-7.792,0.022,25.362,25.996,83.28,-47.08,2955.94,-1112.22,-14.94,1.40,0.04,-2.66,33.45,42.19,59.58,67.73,79.97,-0.024
200.580,40.18,406.64,-7.630,0.027,25.359,25.987,83.28,-60.86,2943.36,-1096.14,-19.79,-8.92,0.06,-2.69,33.70,42.15,59.65,67.82,79.99,-0.024
200.600,40.18,406.95,-7.470,0.021,25.358,25.973,83.22,-55.72,2913.01,-1102.79,-19.27,-16.99,0.05,-2.64,33.72,42.12,59.63,67.86,79.99,-0.024
200.620,40.16,407.19,-7.307,0.021,25.358,25.956,83.15,-24.06,2935.00,-1117.74,-19.41,-18.52,0.02,-2.63,33.76,42.07,59.65,67.92,79.99,-0.023
200.640,40.15,407.30,-7.134,0.025,25.354,25.952,83.15,-35.09,2987.67,-1128.40,-10.85,-23.79,0.03,-2.65,33.76,42.06,59.66,67.95,80.00,-0.023
200.660,40.16,407.34,-6.970,0.025,25.354,25.962,83.28,-53.39,3022.59,-1128.48,1.33,-22.78,0.05,-2.68,33.78,42.02,59.68,68.00,79.97,-0.023
200.680,40.16,407.38,-6.801,0.021,25.355,25.969,83.22,-23.84,3037.84,-1127.35,1.91,-3.47,0.02,-2.69,33.78,41.99,59.73,68.05,80.01,-0.024
200.700,40.16,407.46,-6.624,0.028,25.353,25.976,83.22,-18.25,3024.30,-1120.16,-10.65,5.58,0.02,-2.70,33.76,41.94,59.66,68.11,79.97,-0.024
200.720,40.16,407.58,-6.459,0.024,25.352,25.977,83.22,-37.97,2976.42,-1103.39,-23.74,-3.81,0.03,-2.70,33.82,41.88,59.68,68.14,80.00,-0.024
200.740,40.14,407.70,-6.286,0.024,25.352,25.967,83.28,-39.65,2917.57,-1102.83,-26.77,-16.69,0.04,-2.65,33.80,41.82,59.61,68.14,79.98,-0.024
200.760,40.16,407.97,-6.114,0.017,25.352,25.967,83.28,-36.12,2920.54,-1124.92,-19.30,-32.50,0.03,-2.60,33.84,41.81,59.57,68.13,79.99,-0.024
200.780,40.16,408.09,-5.952,0.025,25.348,25.970,83.15,-47.46,2977.29,-1138.65,-10.22,-44.26,0.04,-2.61,33.80,41.80,59.52,68.13,80.00,-0.024
200.800,40.19,408.09,-5.788,0.022,25.348,25.996,83.22,-52.95,2999.01,-1141.60,-0.77,-42.72,0.05,-2.63,33.84,41.75,59.47,68.10,79.98,-0.025
200.820,40.20,408.09,-5.620,0.028,25.349,26.013,83.28,-46.58,2993.46,-1142.75,1.54,-32.80,0.04,-2.62,33.84,41.71,59.46,68.13,80.00,-0.026
200.840,40.22,408.20,-5.460,0.021,25.351,26.021,83.28,-33.28,2974.59,-1141.63,-10.47,-20.82,0.03,-2.61,34.04,41.69,59.39,68.07,79.97,-0.026
200.860,40.21,408.32,-5.298,0.022,25.352,26.015,83.22,-49.83,2949.48,-1121.89,-21.71,-25.07,0.04,-2.63,33.92,41.68,59.35,68.04,80.00,-0.025
200.880,40.21,408.44,-5.134,0.022,25.352,26.017,83.08,-56.12,2899.74,-1105.15,-22.60,-32.38,0.05,-2.62,33.63,41.58,59.27,67.97,79.97,-0.026
200.900,40.20,408.75,-4.965,0.027,25.349,25.998,83.15,-24.00,2846.37,-1119.46,-21.29,-34.37,0.02,-2.54,33.74,41.58,59.19,67.89,80.00,-0.025
200.920,40.21,408.99,-4.798,0.022,25.350,25.992,83.22,-20.27,2821.55,-1138.40,-18.50,-45.01,0.02,-2.48,33.88,41.58,59.11,67.81,79.98,-0.025
200.940,40.21,409.06,-4.623,0.027,25.349,25.994,83.28,-51.62,2824.56,-1144.96,-8.57,-53.81,0.05,-2.47,33.84,41.55,59.03,67.68,79.98,-0.025
200.960,40.20,409.06,-4.465,0.005,25.354,25.997,83.08,-49.62,2830.71,-1146.88,3.32,-45.05,0.04,-2.47,33.86,41.58,58.94,67.59,80.00,-0.025
200.980,40.23,409.18,-4.304,0.021,25.353,26.010,83.08,-38.08,2817.92,-1139.58,-2.03,-35.05,0.03,-2.47,33.88,41.56,58.87,67.52,79.97,-0.025
201.000,40.24,409.22,-4.142,0.025,25.354,26.022,83.22,-48.51,2767.11,-1126.45,-16.08,-32.97,0.04,-2.46,33.88,41.58,58.75,67.36,80.00,-0.026
201.020,40.23,409.42,-3.977,0.024,25.358,26.009,83.15,-53.88,2677.14,-1110.52,-23.28,-37.29,0.05,-2.41,33.86,41.59,58.65,67.24,79.96,-0.025
201.040,40.23,409.77,-3.816,0.031,25.352,25.991,83.15,-49.82,2585.10,-1118.27,-22.20,-45.48,0.04,-2.31,33.78,41.63,58.50,67.07,79.99,-0.025
201.060,40.22,410.04,-3.661,0.025,25.356,25.973,83.22,-39.04,2519.59,-1139.73,-16.43,-51.37,0.03,-2.21,33.84,41.69,58.37,66.86,79.96,-0.024
201.080,40.24,410.16,-3.502,0.027,25.361,25.979,83.15,-40.29,2480.43,-1148.75,-5.78,-53.96,0.04,-2.16,33.86,41.74,58.21,66.66,79.98,-0.024
201.100,40.22,410.08,-3.351,0.024,25.360,25.979,83.08,-42.43,2437.18,-1155.25,3.30,-43.49,0.04,-2.11,33.90,41.84,58.06,66.49,79.97,-0.024
201.120,40.23,410.00,-3.184,0.034,25.360,25.991,83.15,-18.15,2379.56,-1156.53,-0.20,-24.26,0.02,-2.06,33.90,41.88,57.90,66.27,79.95,-0.024
201.140,40.24,409.92,-3.024,0.028,25.365,26.009,83.15,-25.81,2326.88,-1139.67,-11.85,-22.17,0.02,-2.04,33.92,41.99,57.80,66.04,79.98,-0.025
201.160,40.25,410.00,-2.867,0.020,25.367,26.014,83.15,-56.61,2255.15,-1116.72,-15.48,-32.85,0.05,-2.02,34.02,42.07,57.58,65.84,79.94,-0.025
201.180,40.25,410.08,-2.706,0.021,25.366,26.015,83.15,-46.87,2159.82,-1111.82,-12.14,-38.52,0.04,-1.94,33.65,42.13,57.39,65.56,79.98,-0.025
201.200,40.25,410.24,-2.547,0.024,25.368,26.003,83.15,-43.96,2059.57,-1130.17,-9.18,-48.23,0.04,-1.82,33.98,42.31,57.20,65.29,79.94,-0.024
